TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
0.514000	48.952907	-405.971225	291.968958	29.046984	
0.515000	48.952900	-405.908246	291.928534	29.048445	
0.516000	48.952893	-405.847135	291.889308	29.050063	
0.517000	48.952885	-405.787705	291.851161	29.051820	
0.518000	48.952877	-405.729765	291.813970	29.053701	
0.519000	48.952869	-405.673122	291.777612	29.055687	
0.520000	48.952861	-405.617580	291.741960	29.057761	
0.521000	48.952853	-405.562944	291.706889	29.059907	
0.522000	48.952845	-405.509014	291.672272	29.062109	
0.523000	48.952837	-405.455594	291.637982	29.064351	
0.524000	48.952829	-405.402485	291.603892	29.066618	
0.525000	48.952821	-405.349491	291.569875	29.068894	
0.526000	48.952813	-405.296416	291.535807	29.071167	
0.527000	48.952806	-405.243069	291.501564	29.073421	
0.528000	48.952798	-405.189256	291.467023	29.075644	
0.529000	48.952791	-405.134792	291.432063	29.077823	
0.530000	48.952784	-405.079492	291.396567	29.079946	
0.531000	48.952778	-405.023176	291.360419	29.082002	
0.532000	48.952771	-404.965666	291.323506	29.083980	
0.533000	48.952765	-404.906793	291.285717	29.085870	
0.534000	48.952760	-404.846389	291.246947	29.087662	
0.535000	48.952754	-404.784294	291.207091	29.089347	
0.536000	48.952749	-404.720351	291.166049	29.090916	
0.537000	48.952745	-404.654411	291.123726	29.092363	
0.538000	48.952741	-404.586329	291.080028	29.093678	
0.539000	48.952737	-404.515967	291.034868	29.094856	
0.540000	48.952733	-404.443193	290.988160	29.095891	
0.541000	48.952730	-404.367882	290.939823	29.096776	
0.542000	48.952728	-404.289914	290.889782	29.097505	
0.543000	48.952725	-404.209176	290.837963	29.098075	
0.544000	48.952723	-404.125562	290.784298	29.098480	
0.545000	48.952722	-404.038970	290.728723	29.098716	
0.546000	48.952721	-403.949307	290.671177	29.098780	
0.547000	48.952720	-403.856484	290.611603	29.098668	
0.548000	48.952719	-403.760420	290.549949	29.098377	
0.549000	48.952719	-403.661038	290.486166	29.097904	
0.550000	48.952719	-403.558269	290.420209	29.097248	
0.551000	48.952720	-403.452048	290.352038	29.096406	
0.552000	48.952721	-403.342317	290.281612	29.095377	
0.553000	48.952722	-403.229020	290.208900	29.094159	
0.554000	48.952723	-403.112111	290.133869	29.092750	
0.555000	48.952725	-402.991546	290.056492	29.091151	
0.556000	48.952727	-402.867286	289.976743	29.089361	
0.557000	48.952729	-402.739298	289.894602	29.087379	
0.558000	48.952732	-402.607552	289.810049	29.085205	
0.559000	48.952734	-402.472023	289.723069	29.082840	
0.560000	48.952737	-402.332689	289.633647	29.080284	
0.561000	48.952740	-402.189535	289.541773	29.077537	
0.562000	48.952743	-402.042545	289.447437	29.074601	
0.563000	48.952746	-401.891709	289.350633	29.071477	
0.564000	48.952750	-401.737021	289.251357	29.068167	
0.565000	48.952753	-401.578476	289.149606	29.064671	
0.566000	48.952757	-401.416073	289.045378	29.060993	
0.567000	48.952761	-401.249814	288.938676	29.057133	
0.568000	48.952765	-401.079702	288.829501	29.053095	
0.569000	48.952769	-400.905744	288.717858	29.048882	
0.570000	48.952773	-400.727947	288.603751	29.044496	
0.571000	48.952777	-400.546324	288.487188	29.039941	
0.572000	48.952781	-400.360884	288.368177	29.035221	
0.573000	48.952785	-400.171643	288.246725	29.030338	
0.574000	48.952789	-399.978616	288.122843	29.025299	
0.575000	48.952793	-399.781818	287.996542	29.020108	
0.576000	48.952798	-399.581270	287.867833	29.014770	
0.577000	48.952802	-399.376989	287.736729	29.009290	
0.578000	48.952806	-399.168996	287.603242	29.003675	
0.579000	48.952810	-398.957312	287.467387	28.997931	
0.580000	48.952814	-398.741959	287.329177	28.992065	
0.581000	48.952819	-398.522961	287.188627	28.986084	
0.582000	48.952823	-398.300341	287.045753	28.979995	
0.583000	48.952827	-398.074124	286.900570	28.973807	
0.584000	48.952831	-397.844335	286.753095	28.967526	
0.585000	48.952835	-397.610999	286.603343	28.961159	
0.586000	48.952839	-397.374142	286.451332	28.954713	
0.587000	48.952843	-397.133793	286.297079	28.948192	
0.588000	48.952847	-396.889978	286.140602	28.941601	
0.589000	48.952851	-396.642725	285.981918	28.934943	
0.590000	48.952855	-396.392063	285.821046	28.928218	
0.591000	48.952859	-396.138020	285.658005	28.921425	
0.592000	48.952863	-395.880628	285.492814	28.914562	
0.593000	48.952867	-395.619916	285.325493	28.907624	
0.594000	48.952871	-395.355915	285.156060	28.900608	
0.595000	48.952875	-395.088658	284.984538	28.893506	
0.596000	48.952879	-394.818177	284.810947	28.886312	
0.597000	48.952883	-394.544505	284.635307	28.879019	
0.598000	48.952887	-394.267678	284.457643	28.871621	
0.599000	48.952891	-393.987730	284.277976	28.864112	
0.600000	48.952895	-393.704698	284.096330	28.856485	
0.601000	48.952900	-393.418621	283.912729	28.848735	
0.602000	48.952904	-393.129537	283.727198	28.840856	
0.603000	48.952908	-392.837487	283.539764	28.832845	
0.604000	48.952912	-392.542513	283.350453	28.824697	
0.605000	48.952916	-392.244658	283.159294	28.816409	
0.606000	48.952921	-391.943968	282.966315	28.807978	
0.607000	48.952925	-391.640490	282.771546	28.799402	
0.608000	48.952930	-391.334272	282.575019	28.790680	
0.609000	48.952935	-391.025365	282.376767	28.781810	
0.610000	48.952939	-390.713823	282.176823	28.772792	
0.611000	48.952944	-390.399701	281.975224	28.763625	
0.612000	48.952949	-390.083055	281.772005	28.754310	
0.613000	48.952955	-389.763947	281.567205	28.744848	
0.614000	48.952960	-389.442437	281.360864	28.735240	
0.615000	48.952965	-389.118590	281.153024	28.725489	
0.616000	48.952971	-388.792474	280.943727	28.715596	
0.617000	48.952977	-388.464158	280.733019	28.705566	
0.618000	48.952982	-388.133715	280.520945	28.695402	
0.619000	48.952988	-387.801219	280.307554	28.685108	
0.620000	48.952995	-387.466749	280.092896	28.674689	
0.621000	48.953001	-387.130383	279.877021	28.664150	
0.622000	48.953007	-386.792205	279.659984	28.653497	
0.623000	48.953014	-386.452300	279.441838	28.642736	
0.624000	48.953021	-386.110756	279.222640	28.631873	
0.625000	48.953028	-385.767662	279.002448	28.620915	
0.626000	48.953035	-385.423112	278.781322	28.609869	
0.627000	48.953042	-385.077200	278.559321	28.598740	
0.628000	48.953049	-384.730022	278.336507	28.587535	
0.629000	48.953056	-384.381676	278.112945	28.576260	
0.630000	48.953064	-384.032263	277.888698	28.564920	
0.631000	48.953071	-383.681885	277.663831	28.553521	
0.632000	48.953079	-383.330644	277.438410	28.542066	
0.633000	48.953086	-382.978643	277.212502	28.530561	
0.634000	48.953094	-382.625989	276.986174	28.519009	
0.635000	48.953101	-382.272784	276.759494	28.507416	
0.636000	48.953109	-381.919136	276.532528	28.495786	
0.637000	48.953117	-381.565148	276.305344	28.484123	
0.638000	48.953124	-381.210926	276.078010	28.472433	
0.639000	48.953132	-380.856572	275.850592	28.460721	
0.640000	48.953139	-380.502191	275.623156	28.448993	
0.641000	48.953146	-380.147882	275.395766	28.437256	
0.642000	48.953153	-379.793746	275.168487	28.425517	
0.643000	48.953160	-379.439878	274.941380	28.413783	
0.644000	48.953167	-379.086375	274.714507	28.402064	
0.645000	48.953173	-378.733326	274.487926	28.390368	
0.646000	48.953179	-378.380820	274.261693	28.378704	
0.647000	48.953185	-378.028943	274.035862	28.367082	
0.648000	48.953191	-377.677773	273.810486	28.355513	
0.649000	48.953196	-377.327388	273.585614	28.344006	
0.650000	48.953201	-376.977858	273.361290	28.332572	
0.651000	48.953206	-376.629251	273.137557	28.321220	
0.652000	48.953210	-376.281627	272.914456	28.309961	
0.653000	48.953214	-375.935042	272.692022	28.298803	
0.654000	48.953217	-375.589547	272.470286	28.287754	
0.655000	48.953221	-375.245184	272.249277	28.276820	
0.656000	48.953223	-374.901994	272.029020	28.266008	
0.657000	48.953225	-374.560006	271.809535	28.255320	
0.658000	48.953227	-374.219247	271.590838	28.244759	
0.659000	48.953229	-373.879736	271.372941	28.234324	
0.660000	48.953230	-373.541485	271.155854	28.224016	
0.661000	48.953230	-373.204501	270.939579	28.213830	
0.662000	48.953230	-372.868783	270.724116	28.203762	
0.663000	48.953230	-372.534326	270.509462	28.193807	
0.664000	48.953229	-372.201115	270.295608	28.183959	
0.665000	48.953228	-371.869134	270.082543	28.174210	
0.666000	48.953227	-371.538356	269.870250	28.164553	
0.667000	48.953225	-371.208753	269.658710	28.154980	
0.668000	48.953223	-370.880287	269.447901	28.145483	
0.669000	48.953221	-370.552920	269.237796	28.136054	
0.670000	48.953218	-370.226604	269.028365	28.126686	
0.671000	48.953215	-369.901290	268.819578	28.117370	
0.672000	48.953212	-369.576924	268.611399	28.108100	
0.673000	48.953208	-369.253448	268.403791	28.098868	
0.674000	48.953205	-368.930801	268.196715	28.089667	
0.675000	48.953201	-368.608919	267.990129	28.080492	
0.676000	48.953197	-368.287736	267.783992	28.071336	
0.677000	48.953193	-367.967182	267.578259	28.062193	
0.678000	48.953189	-367.647188	267.372885	28.053059	
0.679000	48.953185	-367.327682	267.167825	28.043927	
0.680000	48.953181	-367.008593	266.963032	28.034793	
0.681000	48.953177	-366.689849	266.758460	28.025652	
0.682000	48.953173	-366.371377	266.554063	28.016501	
0.683000	48.953169	-366.053107	266.349796	28.007336	
0.684000	48.953165	-365.734969	266.145613	27.998152	
0.685000	48.953161	-365.416893	265.941471	27.988946	
0.686000	48.953158	-365.098814	265.737326	27.979715	
0.687000	48.953154	-364.780667	265.533138	27.970456	
0.688000	48.953151	-364.462390	265.328867	27.961167	
0.689000	48.953148	-364.143925	265.124475	27.951845	
0.690000	48.953146	-363.825217	264.919928	27.942488	
0.691000	48.953143	-363.506214	264.715191	27.933094	
0.692000	48.953141	-363.186868	264.510235	27.923662	
0.693000	48.953139	-362.867137	264.305031	27.914189	
0.694000	48.953138	-362.546980	264.099555	27.904675	
0.695000	48.953137	-362.226364	263.893783	27.895118	
0.696000	48.953136	-361.905259	263.687698	27.885519	
0.697000	48.953136	-361.583639	263.481283	27.875875	
0.698000	48.953136	-361.261485	263.274526	27.866187	
0.699000	48.953136	-360.938781	263.067416	27.856455	
0.700000	48.953136	-360.615519	262.859947	27.846678	
0.701000	48.953137	-360.291692	262.652117	27.836857	
0.702000	48.953139	-359.967301	262.443925	27.826991	
0.703000	48.953140	-359.642352	262.235374	27.817082	
0.704000	48.953142	-359.316855	262.026472	27.807130	
0.705000	48.953144	-358.990825	261.817228	27.797135	
0.706000	48.953147	-358.664280	261.607655	27.787099	
0.707000	48.953150	-358.337247	261.397768	27.777023	
0.708000	48.953153	-358.009754	261.187586	27.766906	
0.709000	48.953157	-357.681832	260.977129	27.756752	
0.710000	48.953160	-357.353521	260.766422	27.746560	
0.711000	48.953164	-357.024860	260.555491	27.736333	
0.712000	48.953168	-356.695894	260.344364	27.726071	
0.713000	48.953173	-356.366670	260.133072	27.715776	
0.714000	48.953177	-356.037240	259.921648	27.705450	
0.715000	48.953182	-355.707656	259.710125	27.695093	
0.716000	48.953187	-355.377975	259.498540	27.684708	
0.717000	48.953192	-355.048256	259.286930	27.674296	
0.718000	48.953197	-354.718557	259.075333	27.663858	
0.719000	48.953203	-354.388940	258.863790	27.653397	
0.720000	48.953208	-354.059470	258.652340	27.642913	
0.721000	48.953213	-353.730208	258.441025	27.632408	
0.722000	48.953219	-353.401221	258.229885	27.621883	
0.723000	48.953224	-353.072573	258.018963	27.611341	
0.724000	48.953229	-352.744330	257.808301	27.600782	
0.725000	48.953235	-352.416556	257.597940	27.590208	
0.726000	48.953240	-352.089315	257.387922	27.579619	
0.727000	48.953245	-351.762672	257.178286	27.569019	
0.728000	48.953250	-351.436690	256.969075	27.558406	
0.729000	48.953255	-351.111429	256.760327	27.547784	
0.730000	48.953260	-350.786950	256.552081	27.537153	
0.731000	48.953265	-350.463312	256.344373	27.526513	
0.732000	48.953270	-350.140570	256.137242	27.515867	
0.733000	48.953274	-349.818780	255.930721	27.505214	
0.734000	48.953279	-349.497993	255.724843	27.494556	
0.735000	48.953283	-349.178258	255.519641	27.483894	
0.736000	48.953287	-348.859624	255.315145	27.473229	
0.737000	48.953291	-348.542134	255.111384	27.462561	
0.738000	48.953294	-348.225831	254.908383	27.451890	
0.739000	48.953298	-347.910751	254.706169	27.441219	
0.740000	48.953301	-347.596932	254.504762	27.430546	
0.741000	48.953304	-347.284405	254.304185	27.419873	
0.742000	48.953307	-346.973200	254.104457	27.409201	
0.743000	48.953309	-346.663342	253.905593	27.398528	
0.744000	48.953312	-346.354855	253.707608	27.387857	
0.745000	48.953314	-346.047758	253.510516	27.377187	
0.746000	48.953316	-345.742068	253.314326	27.366519	
0.747000	48.953317	-345.437797	253.119046	27.355853	
0.748000	48.953319	-345.134955	252.924684	27.345189	
0.749000	48.953320	-344.833548	252.731243	27.334528	
0.750000	48.953321	-344.533580	252.538725	27.323869	
0.751000	48.953322	-344.235052	252.347131	27.313214	
0.752000	48.953323	-343.937960	252.156459	27.302561	
0.753000	48.953323	-343.642298	251.966704	27.291911	
0.754000	48.953323	-343.348058	251.777862	27.281265	
0.755000	48.953323	-343.055227	251.589924	27.270623	
0.756000	48.953323	-342.763792	251.402882	27.259984	
0.757000	48.953323	-342.473735	251.216724	27.249349	
0.758000	48.953323	-342.185036	251.031437	27.238718	
0.759000	48.953322	-341.897673	250.847008	27.228092	
0.760000	48.953321	-341.611620	250.663420	27.217470	
0.761000	48.953320	-341.326852	250.480656	27.206853	
0.762000	48.953319	-341.043337	250.298696	27.196241	
0.763000	48.953318	-340.761046	250.117522	27.185636	
0.764000	48.953317	-340.479944	249.937110	27.175036	
0.765000	48.953315	-340.199995	249.757439	27.164444	
0.766000	48.953314	-339.921164	249.578485	27.153860	
0.767000	48.953312	-339.643409	249.400222	27.143286	
0.768000	48.953310	-339.366693	249.222625	27.132724	
0.769000	48.953308	-339.090971	249.045666	27.122176	
0.770000	48.953306	-338.816201	248.869319	27.111644	
0.771000	48.953304	-338.542338	248.693553	27.101133	
0.772000	48.953302	-338.269337	248.518340	27.090648	
0.773000	48.953300	-337.997151	248.343651	27.080196	
0.774000	48.953298	-337.725732	248.169453	27.069785	
0.775000	48.953295	-337.455032	247.995718	27.059425	
0.776000	48.953293	-337.185002	247.822412	27.049130	
0.777000	48.953291	-336.915592	247.649504	27.038916	
0.778000	48.953288	-336.646753	247.476962	27.028801	
0.779000	48.953286	-336.378433	247.304754	27.018800	
0.780000	48.953283	-336.110583	247.132847	27.008929	
0.781000	48.953281	-335.843151	246.961208	26.999194	
0.782000	48.953279	-335.576088	246.789806	26.989595	
0.783000	48.953276	-335.309342	246.618608	26.980118	
0.784000	48.953274	-335.042863	246.447580	26.970746	
0.785000	48.953271	-334.776601	246.276693	26.961458	
0.786000	48.953269	-334.510506	246.105913	26.952231	
0.787000	48.953267	-334.244530	245.935208	26.943044	
0.788000	48.953264	-333.978624	245.764549	26.933882	
0.789000	48.953262	-333.712740	245.593905	26.924729	
0.790000	48.953260	-333.446832	245.423244	26.915574	
0.791000	48.953258	-333.180854	245.252539	26.906407	
0.792000	48.953256	-332.914761	245.081759	26.897220	
0.793000	48.953254	-332.648508	244.910878	26.888007	
0.794000	48.953252	-332.382055	244.739868	26.878763	
0.795000	48.953250	-332.115359	244.568702	26.869482	
0.796000	48.953248	-331.848380	244.397355	26.860162	
0.797000	48.953247	-331.581080	244.225802	26.850798	
0.798000	48.953245	-331.313423	244.054019	26.841388	
0.799000	48.953244	-331.045373	243.881984	26.831930	
0.800000	48.953242	-330.776895	243.709675	26.822420	
0.801000	48.953241	-330.507959	243.537072	26.812857	
0.802000	48.953240	-330.238535	243.364155	26.803239	
0.803000	48.953239	-329.968592	243.190907	26.793564	
0.804000	48.953238	-329.698107	243.017309	26.783832	
0.805000	48.953237	-329.427052	242.843347	26.774040	
0.806000	48.953236	-329.155407	242.669005	26.764188	
0.807000	48.953236	-328.883150	242.494271	26.754275	
0.808000	48.953235	-328.610263	242.319133	26.744300	
0.809000	48.953235	-328.336729	242.143579	26.734263	
0.810000	48.953235	-328.062533	241.967601	26.724163	
0.811000	48.953235	-327.787663	241.791190	26.714000	
0.812000	48.953235	-327.512109	241.614340	26.703775	
0.813000	48.953235	-327.235861	241.437045	26.693488	
0.814000	48.953235	-326.958914	241.259302	26.683139	
0.815000	48.953236	-326.681263	241.081106	26.672730	
0.816000	48.953236	-326.402905	240.902458	26.662263	
0.817000	48.953237	-326.123841	240.723355	26.651738	
0.818000	48.953238	-325.844072	240.543801	26.641159	
0.819000	48.953239	-325.563601	240.363796	26.630529	
0.820000	48.953240	-325.282434	240.183344	26.619852	
0.821000	48.953241	-325.000577	240.002450	26.609131	
0.822000	48.953242	-324.718041	239.821120	26.598372	
0.823000	48.953244	-324.434835	239.639360	26.587583	
0.824000	48.953245	-324.150972	239.457179	26.576771	
0.825000	48.953246	-323.866467	239.274585	26.565944	
0.826000	48.953248	-323.581334	239.091589	26.555113	
0.827000	48.953250	-323.295590	238.908201	26.544290	
0.828000	48.953252	-323.009255	238.724433	26.533489	
0.829000	48.953253	-322.722348	238.540298	26.522725	
0.830000	48.953255	-322.434889	238.355809	26.512012	
0.831000	48.953257	-322.146902	238.170981	26.501368	
0.832000	48.953259	-321.858409	237.985828	26.490808	
0.833000	48.953261	-321.569434	237.800366	26.480346	
0.834000	48.953263	-321.280002	237.614611	26.469995	
0.835000	48.953266	-320.990139	237.428579	26.459762	
0.836000	48.953268	-320.699872	237.242288	26.449651	
0.837000	48.953270	-320.409228	237.055755	26.439661	
0.838000	48.953272	-320.118234	236.868997	26.429788	
0.839000	48.953274	-319.826918	236.682033	26.420023	
0.840000	48.953276	-319.535309	236.494880	26.410354	
0.841000	48.953279	-319.243434	236.307557	26.400769	
0.842000	48.953281	-318.951322	236.120082	26.391254	
0.843000	48.953283	-318.659001	235.932473	26.381796	
0.844000	48.953285	-318.366501	235.744748	26.372381	
0.845000	48.953287	-318.073848	235.556926	26.362999	
0.846000	48.953289	-317.781072	235.369024	26.353638	
0.847000	48.953291	-317.488198	235.181060	26.344290	
0.848000	48.953293	-317.195254	234.993051	26.334946	
0.849000	48.953295	-316.902267	234.805014	26.325599	
0.850000	48.953297	-316.609262	234.616965	26.316243	
0.851000	48.953299	-316.316264	234.428921	26.306873	
0.852000	48.953301	-316.023297	234.240897	26.297484	
0.853000	48.953303	-315.730386	234.052909	26.288072	
0.854000	48.953304	-315.437551	233.864969	26.278635	
0.855000	48.953306	-315.144815	233.677093	26.269169	
0.856000	48.953307	-314.852198	233.489294	26.259673	
0.857000	48.953308	-314.559720	233.301583	26.250145	
0.858000	48.953310	-314.267399	233.113973	26.240583	
0.859000	48.953311	-313.975253	232.926475	26.230985	
0.860000	48.953312	-313.683297	232.739099	26.221352	
0.861000	48.953313	-313.391546	232.551855	26.211683	
0.862000	48.953314	-313.100015	232.364752	26.201976	
0.863000	48.953315	-312.808716	232.177798	26.192232	
0.864000	48.953316	-312.517661	231.991000	26.182451	
0.865000	48.953316	-312.226860	231.804365	26.172632	
0.866000	48.953317	-311.936324	231.617900	26.162776	
0.867000	48.953318	-311.646059	231.431610	26.152883	
0.868000	48.953318	-311.356075	231.245499	26.142954	
0.869000	48.953319	-311.066377	231.059572	26.132990	
0.870000	48.953319	-310.776971	230.873832	26.122990	
0.871000	48.953319	-310.487862	230.688283	26.112955	
0.872000	48.953319	-310.199054	230.502928	26.102887	
0.873000	48.953320	-309.910551	230.317767	26.092786	
0.874000	48.953320	-309.622356	230.132804	26.082653	
0.875000	48.953320	-309.334470	229.948040	26.072490	
0.876000	48.953320	-309.046896	229.763476	26.062296	
0.877000	48.953320	-308.759636	229.579114	26.052074	
0.878000	48.953320	-308.472692	229.394954	26.041823	
0.879000	48.953320	-308.186065	229.210997	26.031546	
0.880000	48.953321	-307.899756	229.027245	26.021244	
0.881000	48.953321	-307.613768	228.843699	26.010917	
0.882000	48.953321	-307.328104	228.660361	26.000567	
0.883000	48.953321	-307.042764	228.477231	25.990194	
0.884000	48.953321	-306.757754	228.294312	25.979799	
0.885000	48.953321	-306.473075	228.111606	25.969385	
0.886000	48.953322	-306.188734	227.929118	25.958950	
0.887000	48.953322	-305.904737	227.746849	25.948497	
0.888000	48.953323	-305.621088	227.564804	25.938026	
0.889000	48.953323	-305.337797	227.382989	25.927537	
0.890000	48.953324	-305.054873	227.201410	25.917032	
0.891000	48.953325	-304.772326	227.020072	25.906511	
0.892000	48.953326	-304.490168	226.838985	25.895974	
0.893000	48.953327	-304.208413	226.658156	25.885422	
0.894000	48.953328	-303.927077	226.477596	25.874855	
0.895000	48.953329	-303.646176	226.297315	25.864273	
0.896000	48.953330	-303.365730	226.117327	25.853678	
0.897000	48.953332	-303.085760	225.937644	25.843069	
0.898000	48.953333	-302.806288	225.758281	25.832446	
0.899000	48.953335	-302.527341	225.579255	25.821810	
0.900000	48.953337	-302.248945	225.400582	25.811161	
0.901000	48.953339	-301.971130	225.222283	25.800500	
0.902000	48.953341	-301.693927	225.044376	25.789827	
0.903000	48.953344	-301.417371	224.866885	25.779143	
0.904000	48.953346	-301.141496	224.689831	25.768449	
0.905000	48.953349	-300.866341	224.513239	25.757745	
0.906000	48.953352	-300.591947	224.337135	25.747033	
0.907000	48.953355	-300.318355	224.161547	25.736314	
0.908000	48.953358	-300.045610	223.986502	25.725589	
0.909000	48.953361	-299.773758	223.812030	25.714861	
0.910000	48.953365	-299.502847	223.638162	25.704131	
0.911000	48.953368	-299.232927	223.464930	25.693402	
0.912000	48.953372	-298.964049	223.292368	25.682675	
0.913000	48.953375	-298.696267	223.120509	25.671955	
0.914000	48.953379	-298.429635	222.949387	25.661243	
0.915000	48.953383	-298.164208	222.779039	25.650542	
0.916000	48.953387	-297.900043	222.609502	25.639857	
0.917000	48.953391	-297.637199	222.440812	25.629190	
0.918000	48.953395	-297.375732	222.273006	25.618546	
0.919000	48.953399	-297.115702	222.106122	25.607929	
0.920000	48.953403	-296.857169	221.940199	25.597341	
0.921000	48.953407	-296.600190	221.775273	25.586789	
0.922000	48.953411	-296.344826	221.611384	25.576275	
0.923000	48.953415	-296.091136	221.448569	25.565803	
0.924000	48.953419	-295.839176	221.286864	25.555379	
0.925000	48.953423	-295.589005	221.126308	25.545006	
0.926000	48.953427	-295.340680	220.966936	25.534688	
0.927000	48.953431	-295.094254	220.808783	25.524429	
0.928000	48.953435	-294.849781	220.651883	25.514232	
0.929000	48.953438	-294.607314	220.496271	25.504102	
0.930000	48.953442	-294.366901	220.341977	25.494042	
0.931000	48.953445	-294.128591	220.189032	25.484054	
0.932000	48.953448	-293.892428	220.037465	25.474141	
0.933000	48.953451	-293.658454	219.887304	25.464306	
0.934000	48.953454	-293.426709	219.738573	25.454552	
0.935000	48.953457	-293.197230	219.591295	25.444881	
0.936000	48.953459	-292.970050	219.445493	25.435294	
0.937000	48.953461	-292.745197	219.301185	25.425793	
0.938000	48.953463	-292.522700	219.158387	25.416381	
0.939000	48.953465	-292.302578	219.017115	25.407059	
0.940000	48.953466	-292.084852	218.877380	25.397828	
0.941000	48.953467	-291.869536	218.739192	25.388689	
0.942000	48.953468	-291.656640	218.602556	25.379646	
0.943000	48.953469	-291.446171	218.467478	25.370698	
0.944000	48.953469	-291.238130	218.333958	25.361848	
0.945000	48.953469	-291.032515	218.201996	25.353099	
0.946000	48.953469	-290.829321	218.071586	25.344451	
0.947000	48.953468	-290.628536	217.942722	25.335909	
0.948000	48.953467	-290.430145	217.815395	25.327473	
0.949000	48.953466	-290.234130	217.689592	25.319148	
0.950000	48.953465	-290.040466	217.565299	25.310936	
0.951000	48.953464	-289.849126	217.442496	25.302841	
0.952000	48.953462	-289.660078	217.321165	25.294866	
0.953000	48.953460	-289.473288	217.201282	25.287015	
0.954000	48.953457	-289.288715	217.082822	25.279291	
0.955000	48.953455	-289.106317	216.965758	25.271697	
0.956000	48.953452	-288.926046	216.850059	25.264237	
0.957000	48.953449	-288.747854	216.735694	25.256913	
0.958000	48.953446	-288.571686	216.622628	25.249726	
0.959000	48.953443	-288.397486	216.510825	25.242678	
0.960000	48.953440	-288.225195	216.400247	25.235769	
0.961000	48.953436	-288.054751	216.290854	25.228998	
0.962000	48.953432	-287.886090	216.182605	25.222361	
0.963000	48.953428	-287.719145	216.075458	25.215855	
0.964000	48.953424	-287.553846	215.969367	25.209476	
0.965000	48.953420	-287.390125	215.864289	25.203216	
0.966000	48.953416	-287.227907	215.760175	25.197068	
0.967000	48.953412	-287.067119	215.656979	25.191024	
0.968000	48.953407	-286.907686	215.554653	25.185075	
0.969000	48.953403	-286.749532	215.453147	25.179211	
0.970000	48.953399	-286.592580	215.352413	25.173422	
0.971000	48.953394	-286.436751	215.252400	25.167699	
0.972000	48.953390	-286.281969	215.153058	25.162030	
0.973000	48.953385	-286.128155	215.054338	25.156406	
0.974000	48.953381	-285.975229	214.956188	25.150818	
0.975000	48.953376	-285.823114	214.858558	25.145256	
0.976000	48.953372	-285.671731	214.761398	25.139712	
0.977000	48.953368	-285.521004	214.664659	25.134177	
0.978000	48.953363	-285.370853	214.568290	25.128644	
0.979000	48.953359	-285.221204	214.472243	25.123105	
0.980000	48.953355	-285.071980	214.376468	25.117554	
0.981000	48.953351	-284.923106	214.280919	25.111985	
0.982000	48.953347	-284.774510	214.185548	25.106392	
0.983000	48.953343	-284.626118	214.090308	25.100770	
0.984000	48.953339	-284.477859	213.995153	25.095114	
0.985000	48.953335	-284.329664	213.900040	25.089421	
0.986000	48.953332	-284.181464	213.804923	25.083686	
0.987000	48.953328	-284.033193	213.709761	25.077906	
0.988000	48.953325	-283.884785	213.614511	25.072077	
0.989000	48.953321	-283.736177	213.519132	25.066197	
0.990000	48.953318	-283.587306	213.423586	25.060263	
0.991000	48.953315	-283.438113	213.327832	25.054274	
0.992000	48.953312	-283.288539	213.231834	25.048226	
0.993000	48.953309	-283.138527	213.135555	25.042118	
0.994000	48.953307	-282.988023	213.038960	25.035948	
0.995000	48.953304	-282.836973	212.942015	25.029715	
0.996000	48.953301	-282.685326	212.844687	25.023418	
0.997000	48.953299	-282.533034	212.746944	25.017055	
0.998000	48.953297	-282.380047	212.648757	25.010625	
0.999000	48.953295	-282.226322	212.550095	25.004128	
1.000000	48.953293	-282.071812	212.450930	24.997563	
1.001000	48.953291	-281.916477	212.351235	24.990929	
1.002000	48.953289	-281.760277	212.250985	24.984225	
1.003000	48.953287	-281.603171	212.150154	24.977451	
1.004000	48.953285	-281.445124	212.048718	24.970607	
1.005000	48.953284	-281.286100	211.946656	24.963692	
1.006000	48.953282	-281.126066	211.843946	24.956706	
1.007000	48.953281	-280.964989	211.740566	24.949650	
1.008000	48.953280	-280.802840	211.636499	24.942521	
1.009000	48.953279	-280.639590	211.531725	24.935322	
1.010000	48.953278	-280.475212	211.426227	24.928051	
1.011000	48.953277	-280.309679	211.319988	24.920709	
1.012000	48.953276	-280.142969	211.212993	24.913295	
1.013000	48.953275	-279.975059	211.105228	24.905810	
1.014000	48.953274	-279.805927	210.996679	24.898254	
1.015000	48.953274	-279.635553	210.887333	24.890627	
1.016000	48.953273	-279.463919	210.777179	24.882929	
1.017000	48.953272	-279.291009	210.666206	24.875160	
1.018000	48.953272	-279.116806	210.554402	24.867321	
1.019000	48.953272	-278.941296	210.441760	24.859412	
1.020000	48.953271	-278.764466	210.328271	24.851433	
1.021000	48.953271	-278.586304	210.213927	24.843384	
1.022000	48.953271	-278.406799	210.098721	24.835266	
1.023000	48.953271	-278.225941	209.982647	24.827078	
1.024000	48.953271	-278.043723	209.865700	24.818822	
1.025000	48.953271	-277.860136	209.747875	24.810498	
1.026000	48.953271	-277.675176	209.629168	24.802106	
1.027000	48.953271	-277.488836	209.509575	24.793646	
1.028000	48.953271	-277.301113	209.389095	24.785119	
1.029000	48.953272	-277.112003	209.267726	24.776526	
