TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
0.496000	-523.886292	-582.720234	37.759449	10.526167	
0.497000	-523.886293	-582.767218	37.789603	10.529555	
0.498000	-523.886293	-582.814190	37.819749	10.532977	
0.499000	-523.886293	-582.861136	37.849879	10.536449	
0.500000	-523.886293	-582.908048	37.879987	10.539985	
0.501000	-523.886293	-582.954915	37.910066	10.543596	
0.502000	-523.886294	-583.001728	37.940110	10.547295	
0.503000	-523.886294	-583.048478	37.970114	10.551087	
0.504000	-523.886294	-583.095156	38.000072	10.554976	
0.505000	-523.886294	-583.141755	38.029979	10.558962	
0.506000	-523.886294	-583.188268	38.059831	10.563041	
0.507000	-523.886294	-583.234686	38.089622	10.567205	
0.508000	-523.886294	-583.281003	38.119348	10.571446	
0.509000	-523.886294	-583.327213	38.149005	10.575753	
0.510000	-523.886294	-583.373307	38.178589	10.580118	
0.511000	-523.886294	-583.419280	38.208094	10.584530	
0.512000	-523.886294	-583.465124	38.237517	10.588980	
0.513000	-523.886294	-583.510833	38.266852	10.593462	
0.514000	-523.886294	-583.556400	38.296097	10.597967	
0.515000	-523.886294	-583.601817	38.325245	10.602492	
0.516000	-523.886294	-583.647077	38.354293	10.607030	
0.517000	-523.886294	-583.692173	38.383236	10.611579	
0.518000	-523.886294	-583.737096	38.412067	10.616134	
0.519000	-523.886294	-583.781838	38.440783	10.620694	
0.520000	-523.886294	-583.826391	38.469377	10.625257	
0.521000	-523.886294	-583.870746	38.497843	10.629820	
0.522000	-523.886294	-583.914893	38.526176	10.634383	
0.523000	-523.886295	-583.958822	38.554370	10.638944	
0.524000	-523.886295	-584.002522	38.582416	10.643505	
0.525000	-523.886295	-584.045984	38.610310	10.648063	
0.526000	-523.886296	-584.089195	38.638042	10.652621	
0.527000	-523.886296	-584.132143	38.665606	10.657177	
0.528000	-523.886296	-584.174817	38.692993	10.661735	
0.529000	-523.886297	-584.217202	38.720196	10.666295	
0.530000	-523.886297	-584.259286	38.747205	10.670859	
0.531000	-523.886298	-584.301054	38.774011	10.675431	
0.532000	-523.886298	-584.342491	38.800605	10.680012	
0.533000	-523.886299	-584.383583	38.826978	10.684607	
0.534000	-523.886300	-584.424314	38.853118	10.689219	
0.535000	-523.886300	-584.464668	38.879017	10.693852	
0.536000	-523.886301	-584.504627	38.904662	10.698510	
0.537000	-523.886302	-584.544176	38.930043	10.703197	
0.538000	-523.886302	-584.583295	38.955150	10.707917	
0.539000	-523.886303	-584.621968	38.979969	10.712675	
0.540000	-523.886304	-584.660175	39.004490	10.717472	
0.541000	-523.886305	-584.697898	39.028700	10.722311	
0.542000	-523.886306	-584.735118	39.052587	10.727194	
0.543000	-523.886307	-584.771815	39.076139	10.732122	
0.544000	-523.886308	-584.807970	39.099342	10.737096	
0.545000	-523.886308	-584.843563	39.122185	10.742113	
0.546000	-523.886309	-584.878573	39.144654	10.747174	
0.547000	-523.886310	-584.912980	39.166736	10.752275	
0.548000	-523.886311	-584.946764	39.188417	10.757414	
0.549000	-523.886312	-584.979904	39.209686	10.762589	
0.550000	-523.886313	-585.012379	39.230527	10.767795	
0.551000	-523.886314	-585.044169	39.250929	10.773029	
0.552000	-523.886315	-585.075252	39.270878	10.778289	
0.553000	-523.886316	-585.105610	39.290361	10.783569	
0.554000	-523.886317	-585.135220	39.309364	10.788868	
0.555000	-523.886318	-585.164063	39.327875	10.794181	
0.556000	-523.886319	-585.192119	39.345880	10.799505	
0.557000	-523.886320	-585.219367	39.363368	10.804836	
0.558000	-523.886321	-585.245788	39.380324	10.810171	
0.559000	-523.886321	-585.271363	39.396737	10.815507	
0.560000	-523.886322	-585.296072	39.412595	10.820839	
0.561000	-523.886323	-585.319896	39.427885	10.826161	
0.562000	-523.886324	-585.342819	39.442596	10.831471	
0.563000	-523.886325	-585.364821	39.456716	10.836760	
0.564000	-523.886325	-585.385885	39.470235	10.842022	
0.565000	-523.886326	-585.405994	39.483140	10.847251	
0.566000	-523.886327	-585.425133	39.495423	10.852436	
0.567000	-523.886327	-585.443284	39.507072	10.857569	
0.568000	-523.886328	-585.460433	39.518078	10.862641	
0.569000	-523.886328	-585.476566	39.528431	10.867641	
0.570000	-523.886329	-585.491667	39.538123	10.872559	
0.571000	-523.886329	-585.505725	39.547145	10.877386	
0.572000	-523.886330	-585.518725	39.555488	10.882112	
0.573000	-523.886330	-585.530657	39.563146	10.886727	
0.574000	-523.886331	-585.541508	39.570110	10.891223	
0.575000	-523.886331	-585.551268	39.576374	10.895591	
0.576000	-523.886331	-585.559927	39.581931	10.899826	
0.577000	-523.886331	-585.567477	39.586776	10.903919	
0.578000	-523.886331	-585.573907	39.590903	10.907866	
0.579000	-523.886332	-585.579212	39.594308	10.911661	
0.580000	-523.886332	-585.583383	39.596985	10.915300	
0.581000	-523.886332	-585.586416	39.598931	10.918779	
0.582000	-523.886332	-585.588303	39.600142	10.922096	
0.583000	-523.886331	-585.589041	39.600616	10.925247	
0.584000	-523.886331	-585.588626	39.600350	10.928232	
0.585000	-523.886331	-585.587055	39.599341	10.931048	
0.586000	-523.886331	-585.584325	39.597589	10.933696	
0.587000	-523.886331	-585.580435	39.595093	10.936175	
0.588000	-523.886330	-585.575383	39.591851	10.938486	
0.589000	-523.886330	-585.569170	39.587864	10.940629	
0.590000	-523.886330	-585.561797	39.583132	10.942605	
0.591000	-523.886329	-585.553264	39.577656	10.944416	
0.592000	-523.886329	-585.543574	39.571437	10.946063	
0.593000	-523.886328	-585.532730	39.564478	10.947549	
0.594000	-523.886327	-585.520734	39.556779	10.948875	
0.595000	-523.886327	-585.507592	39.548345	10.950044	
0.596000	-523.886326	-585.493307	39.539177	10.951058	
0.597000	-523.886325	-585.477886	39.529281	10.951920	
0.598000	-523.886325	-585.461334	39.518658	10.952633	
0.599000	-523.886324	-585.443659	39.507315	10.953199	
0.600000	-523.886323	-585.424867	39.495255	10.953620	
0.601000	-523.886322	-585.404967	39.482483	10.953900	
0.602000	-523.886321	-585.383966	39.469006	10.954040	
0.603000	-523.886320	-585.361875	39.454829	10.954043	
0.604000	-523.886320	-585.338703	39.439957	10.953913	
0.605000	-523.886319	-585.314460	39.424399	10.953650	
0.606000	-523.886318	-585.289156	39.408160	10.953257	
0.607000	-523.886317	-585.262804	39.391247	10.952738	
0.608000	-523.886315	-585.235414	39.373669	10.952094	
0.609000	-523.886314	-585.206999	39.355433	10.951329	
0.610000	-523.886313	-585.177571	39.336547	10.950444	
0.611000	-523.886312	-585.147144	39.317020	10.949444	
0.612000	-523.886311	-585.115731	39.296860	10.948331	
0.613000	-523.886310	-585.083346	39.276076	10.947108	
0.614000	-523.886309	-585.050003	39.254678	10.945779	
0.615000	-523.886307	-585.015717	39.232674	10.944348	
0.616000	-523.886306	-584.980504	39.210075	10.942819	
0.617000	-523.886305	-584.944378	39.186890	10.941193	
0.618000	-523.886304	-584.907355	39.163129	10.939476	
0.619000	-523.886302	-584.869451	39.138804	10.937670	
0.620000	-523.886301	-584.830683	39.113923	10.935778	
0.621000	-523.886300	-584.791067	39.088499	10.933802	
0.622000	-523.886298	-584.750620	39.062541	10.931743	
0.623000	-523.886297	-584.709360	39.036061	10.929603	
0.624000	-523.886296	-584.667303	39.009070	10.927382	
0.625000	-523.886294	-584.624469	38.981580	10.925080	
0.626000	-523.886293	-584.580873	38.953601	10.922696	
0.627000	-523.886292	-584.536535	38.925146	10.920229	
0.628000	-523.886290	-584.491473	38.896227	10.917678	
0.629000	-523.886289	-584.445706	38.866854	10.915042	
0.630000	-523.886288	-584.399251	38.837040	10.912318	
0.631000	-523.886286	-584.352128	38.806798	10.909505	
0.632000	-523.886285	-584.304356	38.776139	10.906602	
0.633000	-523.886283	-584.255954	38.745075	10.903609	
0.634000	-523.886282	-584.206941	38.713620	10.900523	
0.635000	-523.886280	-584.157336	38.681784	10.897344	
0.636000	-523.886279	-584.107158	38.649582	10.894073	
0.637000	-523.886278	-584.056428	38.617024	10.890709	
0.638000	-523.886276	-584.005165	38.584124	10.887254	
0.639000	-523.886275	-583.953387	38.550894	10.883708	
0.640000	-523.886273	-583.901115	38.517347	10.880072	
0.641000	-523.886272	-583.848369	38.483496	10.876349	
0.642000	-523.886271	-583.795168	38.449353	10.872540	
0.643000	-523.886269	-583.741531	38.414930	10.868649	
0.644000	-523.886268	-583.687479	38.380240	10.864677	
0.645000	-523.886266	-583.633031	38.345296	10.860629	
0.646000	-523.886265	-583.578206	38.310110	10.856508	
0.647000	-523.886264	-583.523024	38.274695	10.852318	
0.648000	-523.886262	-583.467504	38.239064	10.848063	
0.649000	-523.886261	-583.411666	38.203228	10.843747	
0.650000	-523.886260	-583.355528	38.167200	10.839375	
0.651000	-523.886258	-583.299111	38.130993	10.834950	
0.652000	-523.886257	-583.242433	38.094618	10.830478	
0.653000	-523.886256	-583.185513	38.058088	10.825962	
0.654000	-523.886254	-583.128370	38.021414	10.821406	
0.655000	-523.886253	-583.071023	37.984609	10.816814	
0.656000	-523.886252	-583.013489	37.947685	10.812188	
0.657000	-523.886251	-582.955788	37.910654	10.807531	
0.658000	-523.886249	-582.897937	37.873526	10.802845	
0.659000	-523.886248	-582.839955	37.836314	10.798131	
0.660000	-523.886247	-582.781859	37.799029	10.793391	
0.661000	-523.886246	-582.723666	37.761682	10.788624	
0.662000	-523.886245	-582.665395	37.724284	10.783830	
0.663000	-523.886243	-582.607062	37.686847	10.779010	
0.664000	-523.886242	-582.548685	37.649382	10.774162	
0.665000	-523.886241	-582.490279	37.611898	10.769287	
0.666000	-523.886240	-582.431862	37.574407	10.764383	
0.667000	-523.886239	-582.373450	37.536918	10.759449	
0.668000	-523.886238	-582.315058	37.499444	10.754486	
0.669000	-523.886237	-582.256703	37.461992	10.749492	
0.670000	-523.886236	-582.198400	37.424574	10.744468	
0.671000	-523.886235	-582.140164	37.387199	10.739413	
0.672000	-523.886234	-582.082011	37.349877	10.734327	
0.673000	-523.886233	-582.023954	37.312617	10.729212	
0.674000	-523.886232	-581.966009	37.275429	10.724067	
0.675000	-523.886231	-581.908190	37.238321	10.718894	
0.676000	-523.886230	-581.850511	37.201303	10.713694	
0.677000	-523.886229	-581.792985	37.164384	10.708468	
0.678000	-523.886228	-581.735627	37.127572	10.703218	
0.679000	-523.886227	-581.678449	37.090877	10.697945	
0.680000	-523.886227	-581.621465	37.054305	10.692652	
0.681000	-523.886226	-581.564688	37.017866	10.687341	
0.682000	-523.886225	-581.508129	36.981567	10.682013	
0.683000	-523.886224	-581.451803	36.945417	10.676672	
0.684000	-523.886223	-581.395720	36.909424	10.671319	
0.685000	-523.886223	-581.339893	36.873595	10.665957	
0.686000	-523.886222	-581.284333	36.837938	10.660589	
0.687000	-523.886221	-581.229054	36.802460	10.655216	
0.688000	-523.886220	-581.174065	36.767168	10.649842	
0.689000	-523.886220	-581.119378	36.732071	10.644469	
0.690000	-523.886219	-581.065006	36.697175	10.639099	
0.691000	-523.886218	-581.010957	36.662488	10.633735	
0.692000	-523.886218	-580.957245	36.628016	10.628380	
0.693000	-523.886217	-580.903879	36.593767	10.623035	
0.694000	-523.886216	-580.850871	36.559747	10.617702	
0.695000	-523.886216	-580.798231	36.525963	10.612385	
0.696000	-523.886215	-580.745970	36.492422	10.607084	
0.697000	-523.886214	-580.694098	36.459131	10.601803	
0.698000	-523.886214	-580.642627	36.426097	10.596542	
0.699000	-523.886213	-580.591566	36.393327	10.591305	
0.700000	-523.886212	-580.540926	36.360827	10.586092	
0.701000	-523.886212	-580.490718	36.328604	10.580906	
0.702000	-523.886211	-580.440952	36.296665	10.575747	
0.703000	-523.886210	-580.391640	36.265017	10.570618	
0.704000	-523.886210	-580.342791	36.233666	10.565519	
0.705000	-523.886209	-580.294417	36.202620	10.560453	
0.706000	-523.886208	-580.246528	36.171886	10.555420	
0.707000	-523.886208	-580.199135	36.141470	10.550422	
0.708000	-523.886207	-580.152250	36.111379	10.545459	
0.709000	-523.886206	-580.105883	36.081622	10.540532	
0.710000	-523.886205	-580.060046	36.052204	10.535643	
0.711000	-523.886205	-580.014750	36.023134	10.530793	
0.712000	-523.886204	-579.970007	35.994418	10.525981	
0.713000	-523.886203	-579.925828	35.966065	10.521208	
0.714000	-523.886202	-579.882225	35.938081	10.516476	
0.715000	-523.886202	-579.839211	35.910476	10.511783	
0.716000	-523.886201	-579.796798	35.883255	10.507132	
0.717000	-523.886200	-579.754998	35.856429	10.502522	
0.718000	-523.886199	-579.713823	35.830003	10.497954	
0.719000	-523.886198	-579.673287	35.803988	10.493427	
0.720000	-523.886198	-579.633403	35.778391	10.488943	
0.721000	-523.886197	-579.594183	35.753221	10.484501	
0.722000	-523.886196	-579.555642	35.728485	10.480102	
0.723000	-523.886195	-579.517793	35.704194	10.475747	
0.724000	-523.886194	-579.480649	35.680356	10.471435	
0.725000	-523.886193	-579.444224	35.656980	10.467169	
0.726000	-523.886192	-579.408534	35.634074	10.462948	
0.727000	-523.886191	-579.373592	35.611649	10.458775	
0.728000	-523.886190	-579.339413	35.589714	10.454650	
0.729000	-523.886189	-579.306011	35.568277	10.450575	
0.730000	-523.886188	-579.273402	35.547349	10.446552	
0.731000	-523.886187	-579.241600	35.526939	10.442583	
0.732000	-523.886186	-579.210620	35.507058	10.438670	
0.733000	-523.886185	-579.180479	35.487714	10.434817	
0.734000	-523.886184	-579.151191	35.468917	10.431026	
0.735000	-523.886183	-579.122771	35.450678	10.427300	
0.736000	-523.886182	-579.095236	35.433007	10.423642	
0.737000	-523.886181	-579.068601	35.415913	10.420054	
0.738000	-523.886180	-579.042881	35.399407	10.416539	
0.739000	-523.886179	-579.018092	35.383498	10.413100	
0.740000	-523.886178	-578.994250	35.368197	10.409739	
0.741000	-523.886177	-578.971370	35.353513	10.406457	
0.742000	-523.886176	-578.949467	35.339457	10.403255	
0.743000	-523.886175	-578.928558	35.326038	10.400134	
0.744000	-523.886174	-578.908657	35.313266	10.397095	
0.745000	-523.886173	-578.889779	35.301151	10.394137	
0.746000	-523.886172	-578.871940	35.289703	10.391260	
0.747000	-523.886171	-578.855154	35.278930	10.388464	
0.748000	-523.886170	-578.839435	35.268842	10.385749	
0.749000	-523.886169	-578.824798	35.259449	10.383115	
0.750000	-523.886168	-578.811257	35.250759	10.380563	
0.751000	-523.886167	-578.798824	35.242780	10.378092	
0.752000	-523.886166	-578.787515	35.235522	10.375704	
0.753000	-523.886165	-578.777340	35.228993	10.373402	
0.754000	-523.886165	-578.768312	35.223200	10.371186	
0.755000	-523.886164	-578.760444	35.218150	10.369060	
0.756000	-523.886163	-578.753747	35.213852	10.367029	
0.757000	-523.886162	-578.748231	35.210313	10.365095	
0.758000	-523.886162	-578.743907	35.207538	10.363263	
0.759000	-523.886161	-578.740784	35.205534	10.361540	
0.760000	-523.886160	-578.738872	35.204307	10.359930	
0.761000	-523.886160	-578.738178	35.203863	10.358438	
0.762000	-523.886159	-578.738711	35.204205	10.357071	
0.763000	-523.886159	-578.740477	35.205339	10.355833	
0.764000	-523.886158	-578.743483	35.207269	10.354729	
0.765000	-523.886158	-578.747734	35.209997	10.353761	
0.766000	-523.886157	-578.753235	35.213527	10.352933	
0.767000	-523.886157	-578.759989	35.217862	10.352244	
0.768000	-523.886157	-578.767999	35.223003	10.351695	
0.769000	-523.886157	-578.777268	35.228952	10.351287	
0.770000	-523.886157	-578.787796	35.235709	10.351017	
0.771000	-523.886156	-578.799584	35.243275	10.350887	
0.772000	-523.886156	-578.812632	35.251649	10.350894	
0.773000	-523.886156	-578.826937	35.260830	10.351038	
0.774000	-523.886157	-578.842497	35.270816	10.351321	
0.775000	-523.886157	-578.859309	35.281606	10.351741	
0.776000	-523.886157	-578.877368	35.293196	10.352300	
0.777000	-523.886157	-578.896668	35.305583	10.352998	
0.778000	-523.886158	-578.917204	35.318762	10.353837	
0.779000	-523.886158	-578.938968	35.332730	10.354819	
0.780000	-523.886158	-578.961952	35.347481	10.355943	
0.781000	-523.886159	-578.986146	35.363008	10.357213	
0.782000	-523.886160	-579.011540	35.379306	10.358629	
0.783000	-523.886160	-579.038124	35.396366	10.360191	
0.784000	-523.886161	-579.065884	35.414182	10.361901	
0.785000	-523.886162	-579.094808	35.432745	10.363759	
0.786000	-523.886162	-579.124881	35.452046	10.365766	
0.787000	-523.886163	-579.156090	35.472075	10.367919	
0.788000	-523.886164	-579.188418	35.492822	10.370219	
0.789000	-523.886165	-579.221849	35.514278	10.372663	
0.790000	-523.886166	-579.256365	35.536429	10.375249	
0.791000	-523.886167	-579.291949	35.559266	10.377975	
0.792000	-523.886168	-579.328581	35.582776	10.380837	
0.793000	-523.886169	-579.366242	35.606946	10.383831	
0.794000	-523.886171	-579.404912	35.631763	10.386952	
0.795000	-523.886172	-579.444570	35.657215	10.390195	
0.796000	-523.886173	-579.485193	35.683286	10.393554	
0.797000	-523.886174	-579.526761	35.709963	10.397022	
0.798000	-523.886176	-579.569250	35.737232	10.400595	
0.799000	-523.886177	-579.612638	35.765077	10.404263	
0.800000	-523.886178	-579.656900	35.793484	10.408021	
0.801000	-523.886180	-579.702013	35.822436	10.411860	
0.802000	-523.886181	-579.747953	35.851919	10.415774	
0.803000	-523.886182	-579.794694	35.881917	10.419755	
0.804000	-523.886184	-579.842212	35.912413	10.423795	
0.805000	-523.886185	-579.890482	35.943391	10.427887	
0.806000	-523.886187	-579.939477	35.974836	10.432023	
0.807000	-523.886188	-579.989174	36.006730	10.436197	
0.808000	-523.886190	-580.039545	36.039057	10.440402	
0.809000	-523.886191	-580.090566	36.071801	10.444631	
0.810000	-523.886192	-580.142210	36.104945	10.448879	
0.811000	-523.886194	-580.194453	36.138474	10.453139	
0.812000	-523.886195	-580.247268	36.172369	10.457407	
0.813000	-523.886197	-580.300629	36.206615	10.461678	
0.814000	-523.886198	-580.354512	36.241197	10.465948	
0.815000	-523.886199	-580.408892	36.276096	10.470214	
0.816000	-523.886201	-580.463742	36.311298	10.474471	
0.817000	-523.886202	-580.519040	36.346787	10.478718	
0.818000	-523.886203	-580.574759	36.382546	10.482953	
0.819000	-523.886205	-580.630875	36.418561	10.487175	
0.820000	-523.886206	-580.687366	36.454816	10.491381	
0.821000	-523.886207	-580.744207	36.491296	10.495571	
0.822000	-523.886208	-580.801375	36.527985	10.499744	
0.823000	-523.886209	-580.858848	36.564870	10.503900	
0.824000	-523.886211	-580.916602	36.601936	10.508037	
0.825000	-523.886212	-580.974617	36.639169	10.512155	
0.826000	-523.886213	-581.032870	36.676555	10.516251	
0.827000	-523.886214	-581.091339	36.714080	10.520325	
0.828000	-523.886215	-581.150006	36.751731	10.524374	
0.829000	-523.886216	-581.208848	36.789495	10.528394	
0.830000	-523.886217	-581.267847	36.827360	10.532385	
0.831000	-523.886217	-581.326982	36.865312	10.536341	
0.832000	-523.886218	-581.386235	36.903340	10.540260	
0.833000	-523.886219	-581.445587	36.941432	10.544139	
0.834000	-523.886220	-581.505020	36.979575	10.547976	
0.835000	-523.886221	-581.564517	37.017759	10.551766	
0.836000	-523.886222	-581.624058	37.055972	10.555509	
0.837000	-523.886222	-581.683628	37.094204	10.559201	
0.838000	-523.886223	-581.743210	37.132443	10.562843	
0.839000	-523.886224	-581.802788	37.170679	10.566433	
0.840000	-523.886224	-581.862344	37.208902	10.569970	
0.841000	-523.886225	-581.921864	37.247101	10.573455	
0.842000	-523.886226	-581.981332	37.285267	10.576888	
0.843000	-523.886226	-582.040732	37.323389	10.580271	
0.844000	-523.886227	-582.100049	37.361459	10.583604	
0.845000	-523.886227	-582.159269	37.399465	10.586891	
0.846000	-523.886228	-582.218376	37.437400	10.590134	
0.847000	-523.886229	-582.277356	37.475252	10.593334	
0.848000	-523.886229	-582.336194	37.513014	10.596497	
0.849000	-523.886230	-582.394876	37.550675	10.599624	
0.850000	-523.886230	-582.453387	37.588227	10.602720	
0.851000	-523.886231	-582.511712	37.625660	10.605788	
0.852000	-523.886231	-582.569838	37.662964	10.608834	
0.853000	-523.886232	-582.627749	37.700131	10.611861	
0.854000	-523.886232	-582.685431	37.737151	10.614874	
0.855000	-523.886233	-582.742870	37.774015	10.617877	
0.856000	-523.886234	-582.800050	37.810713	10.620875	
0.857000	-523.886234	-582.856957	37.847235	10.623872	
0.858000	-523.886235	-582.913576	37.883572	10.626873	
0.859000	-523.886235	-582.969890	37.919714	10.629880	
0.860000	-523.886236	-583.025886	37.955652	10.632898	
0.861000	-523.886237	-583.081548	37.991375	10.635930	
0.862000	-523.886237	-583.136859	38.026873	10.638978	
0.863000	-523.886238	-583.191804	38.062136	10.642044	
0.864000	-523.886239	-583.246365	38.097153	10.645129	
0.865000	-523.886239	-583.300528	38.131914	10.648234	
0.866000	-523.886240	-583.354275	38.166408	10.651358	
0.867000	-523.886241	-583.407589	38.200624	10.654499	
0.868000	-523.886242	-583.460452	38.234552	10.657657	
0.869000	-523.886243	-583.512848	38.268179	10.660829	
0.870000	-523.886243	-583.564759	38.301494	10.664011	
0.871000	-523.886244	-583.616166	38.334486	10.667199	
0.872000	-523.886245	-583.667051	38.367144	10.670390	
0.873000	-523.886246	-583.717397	38.399455	10.673577	
0.874000	-523.886247	-583.767183	38.431407	10.676758	
0.875000	-523.886248	-583.816392	38.462989	10.679925	
0.876000	-523.886249	-583.865004	38.494187	10.683074	
0.877000	-523.886249	-583.913000	38.524990	10.686200	
0.878000	-523.886250	-583.960360	38.555385	10.689296	
0.879000	-523.886251	-584.007065	38.585360	10.692359	
0.880000	-523.886252	-584.053095	38.614901	10.695383	
0.881000	-523.886253	-584.098431	38.643997	10.698363	
0.882000	-523.886254	-584.143052	38.672634	10.701295	
0.883000	-523.886255	-584.186938	38.700799	10.704175	
0.884000	-523.886256	-584.230069	38.728480	10.706998	
0.885000	-523.886257	-584.272425	38.755663	10.709761	
0.886000	-523.886258	-584.313986	38.782336	10.712460	
0.887000	-523.886259	-584.354732	38.808486	10.715094	
0.888000	-523.886260	-584.394643	38.834100	10.717658	
0.889000	-523.886261	-584.433698	38.859165	10.720151	
0.890000	-523.886262	-584.471878	38.883668	10.722571	
0.891000	-523.886263	-584.509163	38.907597	10.724914	
0.892000	-523.886264	-584.545533	38.930938	10.727181	
0.893000	-523.886265	-584.580968	38.953680	10.729368	
0.894000	-523.886266	-584.615450	38.975810	10.731475	
0.895000	-523.886267	-584.648959	38.997316	10.733501	
0.896000	-523.886268	-584.681476	39.018184	10.735444	
0.897000	-523.886269	-584.712983	39.038405	10.737303	
0.898000	-523.886270	-584.743461	39.057964	10.739077	
0.899000	-523.886271	-584.772891	39.076852	10.740764	
0.900000	-523.886271	-584.801257	39.095057	10.742364	
0.901000	-523.886272	-584.828539	39.112566	10.743876	
0.902000	-523.886273	-584.854723	39.129370	10.745298	
0.903000	-523.886274	-584.879789	39.145457	10.746628	
0.904000	-523.886275	-584.903723	39.160817	10.747867	
0.905000	-523.886276	-584.926508	39.175440	10.749012	
0.906000	-523.886276	-584.948128	39.189315	10.750062	
0.907000	-523.886277	-584.968569	39.202433	10.751016	
0.908000	-523.886278	-584.987814	39.214785	10.751873	
0.909000	-523.886278	-585.005852	39.226361	10.752631	
0.910000	-523.886279	-585.022666	39.237152	10.753290	
0.911000	-523.886280	-585.038244	39.247149	10.753848	
0.912000	-523.886280	-585.052574	39.256346	10.754305	
0.913000	-523.886281	-585.065642	39.264732	10.754658	
0.914000	-523.886281	-585.077437	39.272302	10.754909	
0.915000	-523.886282	-585.087948	39.279047	10.755054	
0.916000	-523.886282	-585.097163	39.284961	10.755094	
0.917000	-523.886283	-585.105073	39.290038	10.755029	
0.918000	-523.886283	-585.111667	39.294270	10.754856	
0.919000	-523.886284	-585.116937	39.297651	10.754576	
0.920000	-523.886284	-585.120873	39.300177	10.754189	
0.921000	-523.886284	-585.123468	39.301843	10.753692	
0.922000	-523.886285	-585.124713	39.302642	10.753087	
0.923000	-523.886285	-585.124603	39.302571	10.752372	
0.924000	-523.886285	-585.123130	39.301625	10.751546	
0.925000	-523.886285	-585.120288	39.299801	10.750610	
0.926000	-523.886285	-585.116073	39.297096	10.749564	
0.927000	-523.886286	-585.110478	39.293505	10.748406	
0.928000	-523.886286	-585.103501	39.289027	10.747136	
0.929000	-523.886286	-585.095136	39.283659	10.745754	
0.930000	-523.886286	-585.085382	39.277398	10.744259	
0.931000	-523.886286	-585.074235	39.270244	10.742652	
0.932000	-523.886286	-585.061693	39.262195	10.740931	
0.933000	-523.886286	-585.047755	39.253249	10.739097	
0.934000	-523.886286	-585.032420	39.243407	10.737150	
0.935000	-523.886286	-585.015687	39.232669	10.735088	
0.936000	-523.886286	-584.997557	39.221033	10.732912	
0.937000	-523.886285	-584.978030	39.208500	10.730622	
0.938000	-523.886285	-584.957108	39.195073	10.728217	
0.939000	-523.886285	-584.934791	39.180750	10.725697	
0.940000	-523.886285	-584.911083	39.165534	10.723062	
0.941000	-523.886284	-584.885986	39.149428	10.720312	
0.942000	-523.886284	-584.859504	39.132432	10.717447	
0.943000	-523.886284	-584.831641	39.114549	10.714466	
0.944000	-523.886283	-584.802400	39.095783	10.711369	
0.945000	-523.886283	-584.771788	39.076136	10.708157	
0.946000	-523.886283	-584.739809	39.055612	10.704830	
0.947000	-523.886282	-584.706469	39.034215	10.701387	
0.948000	-523.886282	-584.671775	39.011949	10.697828	
0.949000	-523.886281	-584.635734	38.988819	10.694154	
0.950000	-523.886281	-584.598354	38.964828	10.690365	
0.951000	-523.886280	-584.559642	38.939984	10.686461	
0.952000	-523.886279	-584.519608	38.914290	10.682443	
0.953000	-523.886279	-584.478260	38.887754	10.678310	
0.954000	-523.886278	-584.435608	38.860380	10.674063	
0.955000	-523.886278	-584.391663	38.832177	10.669703	
0.956000	-523.886277	-584.346434	38.803150	10.665230	
0.957000	-523.886276	-584.299934	38.773306	10.660645	
0.958000	-523.886275	-584.252173	38.742654	10.655948	
0.959000	-523.886275	-584.203165	38.711201	10.651140	
0.960000	-523.886274	-584.152921	38.678956	10.646223	
0.961000	-523.886273	-584.101456	38.645926	10.641197	
0.962000	-523.886272	-584.048782	38.612121	10.636062	
0.963000	-523.886271	-583.994915	38.577549	10.630822	
0.964000	-523.886270	-583.939869	38.542222	10.625475	
0.965000	-523.886269	-583.883659	38.506147	10.620025	
0.966000	-523.886268	-583.826302	38.469336	10.614472	
0.967000	-523.886267	-583.767814	38.431799	10.608817	
0.968000	-523.886266	-583.708211	38.393546	10.603063	
0.969000	-523.886265	-583.647511	38.354590	10.597212	
0.970000	-523.886264	-583.585732	38.314942	10.591264	
0.971000	-523.886263	-583.522893	38.274612	10.585222	
0.972000	-523.886262	-583.459013	38.233615	10.579088	
0.973000	-523.886261	-583.394111	38.191962	10.572864	
0.974000	-523.886259	-583.328207	38.149666	10.566553	
0.975000	-523.886258	-583.261323	38.106740	10.560157	
0.976000	-523.886257	-583.193478	38.063199	10.553680	
0.977000	-523.886255	-583.124696	38.019055	10.547125	
0.978000	-523.886254	-583.054998	37.974324	10.540497	
0.979000	-523.886253	-582.984406	37.929020	10.533802	
0.980000	-523.886251	-582.912945	37.883157	10.527050	
0.981000	-523.886250	-582.840639	37.836752	10.520253	
0.982000	-523.886248	-582.767511	37.789819	10.513432	
0.983000	-523.886247	-582.693586	37.742376	10.506617	
0.984000	-523.886245	-582.618891	37.694437	10.499847	
0.985000	-523.886244	-582.543450	37.646021	10.493152	
0.986000	-523.886242	-582.467292	37.597144	10.486534	
0.987000	-523.886241	-582.390442	37.547823	10.479965	
0.988000	-523.886239	-582.312928	37.498076	10.473410	
0.989000	-523.886237	-582.234779	37.447921	10.466844	
0.990000	-523.886235	-582.156023	37.397377	10.460251	
0.991000	-523.886234	-582.076690	37.346462	10.453624	
0.992000	-523.886232	-581.996809	37.295196	10.446959	
