TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
0.993000	-669.293225	-674.672163	3.452187	3.090672	
0.994000	-669.293225	-674.685307	3.460622	3.092767	
0.995000	-669.293225	-674.698347	3.468992	3.094829	
0.996000	-669.293225	-674.711283	3.477294	3.096857	
0.997000	-669.293225	-674.724114	3.485528	3.098851	
0.998000	-669.293225	-674.736837	3.493694	3.100812	
0.999000	-669.293225	-674.749453	3.501791	3.102740	
1.000000	-669.293225	-674.761959	3.509818	3.104634	
1.001000	-669.293225	-674.774356	3.517773	3.106495	
1.002000	-669.293225	-674.786641	3.525658	3.108322	
1.003000	-669.293225	-674.798813	3.533470	3.110115	
1.004000	-669.293225	-674.810872	3.541209	3.111876	
1.005000	-669.293225	-674.822816	3.548875	3.113602	
1.006000	-669.293225	-674.834644	3.556466	3.115296	
1.007000	-669.293225	-674.846356	3.563983	3.116956	
1.008000	-669.293226	-674.857949	3.571423	3.118582	
1.009000	-669.293226	-674.869424	3.578788	3.120176	
1.010000	-669.293226	-674.880779	3.586075	3.121735	
1.011000	-669.293226	-674.892013	3.593285	3.123262	
1.012000	-669.293226	-674.903125	3.600417	3.124755	
1.013000	-669.293226	-674.914114	3.607470	3.126214	
1.014000	-669.293226	-674.924980	3.614443	3.127641	
1.015000	-669.293226	-674.935721	3.621336	3.129033	
1.016000	-669.293226	-674.946336	3.628149	3.130393	
1.017000	-669.293226	-674.956824	3.634880	3.131719	
1.018000	-669.293226	-674.967185	3.641530	3.133012	
1.019000	-669.293226	-674.977417	3.648097	3.134271	
1.020000	-669.293226	-674.987521	3.654581	3.135497	
1.021000	-669.293226	-674.997494	3.660982	3.136689	
1.022000	-669.293226	-675.007336	3.667299	3.137848	
1.023000	-669.293226	-675.017047	3.673531	3.138974	
1.024000	-669.293226	-675.026624	3.679678	3.140066	
1.025000	-669.293226	-675.036069	3.685739	3.141125	
1.026000	-669.293226	-675.045380	3.691715	3.142150	
1.027000	-669.293226	-675.054555	3.697604	3.143142	
1.028000	-669.293226	-675.063595	3.703406	3.144100	
1.029000	-669.293226	-675.072499	3.709120	3.145025	
1.030000	-669.293227	-675.081266	3.714746	3.145916	
1.031000	-669.293227	-675.089895	3.720284	3.146774	
1.032000	-669.293227	-675.098385	3.725734	3.147598	
1.033000	-669.293227	-675.106737	3.731093	3.148388	
1.034000	-669.293227	-675.114949	3.736364	3.149145	
1.035000	-669.293227	-675.123020	3.741544	3.149869	
1.036000	-669.293227	-675.130951	3.746634	3.150559	
1.037000	-669.293227	-675.138740	3.751633	3.151215	
1.038000	-669.293227	-675.146388	3.756541	3.151837	
1.039000	-669.293227	-675.153892	3.761358	3.152426	
1.040000	-669.293227	-675.161254	3.766082	3.152981	
1.041000	-669.293227	-675.168472	3.770715	3.153502	
1.042000	-669.293227	-675.175546	3.775255	3.153990	
1.043000	-669.293227	-675.182475	3.779702	3.154444	
1.044000	-669.293227	-675.189259	3.784056	3.154864	
1.045000	-669.293227	-675.195898	3.788317	3.155251	
1.046000	-669.293227	-675.202391	3.792484	3.155604	
1.047000	-669.293227	-675.208737	3.796557	3.155923	
1.048000	-669.293227	-675.214937	3.800536	3.156208	
1.049000	-669.293227	-675.220990	3.804421	3.156460	
1.050000	-669.293227	-675.226895	3.808211	3.156678	
1.051000	-669.293227	-675.232653	3.811906	3.156862	
1.052000	-669.293227	-675.238263	3.815506	3.157013	
1.053000	-669.293227	-675.243724	3.819011	3.157129	
1.054000	-669.293227	-675.249036	3.822421	3.157213	
1.055000	-669.293227	-675.254200	3.825735	3.157262	
1.056000	-669.293227	-675.259215	3.828953	3.157278	
1.057000	-669.293227	-675.264080	3.832075	3.157260	
1.058000	-669.293227	-675.268795	3.835102	3.157209	
1.059000	-669.293227	-675.273361	3.838032	3.157124	
1.060000	-669.293227	-675.277777	3.840866	3.157006	
1.061000	-669.293227	-675.282043	3.843604	3.156854	
1.062000	-669.293227	-675.286158	3.846245	3.156669	
1.063000	-669.293227	-675.290124	3.848790	3.156450	
1.064000	-669.293227	-675.293938	3.851239	3.156198	
1.065000	-669.293227	-675.297603	3.853590	3.155913	
1.066000	-669.293227	-675.301116	3.855846	3.155594	
1.067000	-669.293227	-675.304479	3.858004	3.155243	
1.068000	-669.293227	-675.307692	3.860066	3.154858	
1.069000	-669.293227	-675.310754	3.862031	3.154441	
1.070000	-669.293227	-675.313665	3.863899	3.153990	
1.071000	-669.293227	-675.316425	3.865671	3.153507	
1.072000	-669.293227	-675.319035	3.867346	3.152991	
1.073000	-669.293227	-675.321494	3.868924	3.152442	
1.074000	-669.293227	-675.323803	3.870406	3.151861	
1.075000	-669.293227	-675.325962	3.871791	3.151247	
1.076000	-669.293227	-675.327970	3.873080	3.150601	
1.077000	-669.293227	-675.329828	3.874273	3.149923	
1.078000	-669.293227	-675.331536	3.875369	3.149213	
1.079000	-669.293227	-675.333095	3.876369	3.148470	
1.080000	-669.293227	-675.334503	3.877273	3.147696	
1.081000	-669.293227	-675.335763	3.878082	3.146890	
1.082000	-669.293227	-675.336873	3.878794	3.146053	
1.083000	-669.293227	-675.337834	3.879411	3.145184	
1.084000	-669.293227	-675.338646	3.879932	3.144283	
1.085000	-669.293227	-675.339310	3.880358	3.143352	
1.086000	-669.293227	-675.339825	3.880689	3.142389	
1.087000	-669.293227	-675.340193	3.880925	3.141396	
1.088000	-669.293227	-675.340413	3.881066	3.140372	
1.089000	-669.293227	-675.340485	3.881113	3.139317	
1.090000	-669.293227	-675.340411	3.881065	3.138232	
1.091000	-669.293227	-675.340190	3.880923	3.137117	
1.092000	-669.293227	-675.339823	3.880687	3.135971	
1.093000	-669.293227	-675.339309	3.880358	3.134796	
1.094000	-669.293226	-675.338651	3.879935	3.133591	
1.095000	-669.293226	-675.337847	3.879420	3.132357	
1.096000	-669.293226	-675.336899	3.878811	3.131094	
1.097000	-669.293226	-675.335806	3.878110	3.129801	
1.098000	-669.293226	-675.334570	3.877317	3.128480	
1.099000	-669.293226	-675.333191	3.876431	3.127129	
1.100000	-669.293226	-675.331669	3.875454	3.125751	
1.101000	-669.293226	-675.330004	3.874386	3.124344	
1.102000	-669.293226	-675.328198	3.873227	3.122909	
1.103000	-669.293226	-675.326251	3.871977	3.121447	
1.104000	-669.293226	-675.324162	3.870637	3.119956	
1.105000	-669.293226	-675.321934	3.869207	3.118439	
1.106000	-669.293226	-675.319566	3.867687	3.116894	
1.107000	-669.293226	-675.317060	3.866079	3.115322	
1.108000	-669.293226	-675.314414	3.864381	3.113724	
1.109000	-669.293226	-675.311631	3.862595	3.112099	
1.110000	-669.293226	-675.308711	3.860721	3.110448	
1.111000	-669.293226	-675.305655	3.858759	3.108770	
1.112000	-669.293226	-675.302462	3.856710	3.107068	
1.113000	-669.293226	-675.299134	3.854574	3.105339	
1.114000	-669.293226	-675.295672	3.852352	3.103586	
1.115000	-669.293226	-675.292075	3.850044	3.101807	
1.116000	-669.293226	-675.288346	3.847650	3.100003	
1.117000	-669.293225	-675.284484	3.845172	3.098175	
1.118000	-669.293225	-675.280490	3.842609	3.096323	
1.119000	-669.293225	-675.276365	3.839961	3.094447	
1.120000	-669.293225	-675.272110	3.837230	3.092546	
1.121000	-669.293225	-675.267725	3.834416	3.090623	
1.122000	-669.293225	-675.263212	3.831520	3.088675	
1.123000	-669.293225	-675.258570	3.828541	3.086705	
1.124000	-669.293225	-675.253801	3.825480	3.084712	
1.125000	-669.293225	-675.248905	3.822338	3.082696	
1.126000	-669.293225	-675.243884	3.819115	3.080658	
1.127000	-669.293225	-675.238738	3.815813	3.078598	
1.128000	-669.293225	-675.233468	3.812430	3.076516	
1.129000	-669.293225	-675.228074	3.808969	3.074412	
1.130000	-669.293225	-675.222558	3.805429	3.072287	
1.131000	-669.293225	-675.216920	3.801810	3.070141	
1.132000	-669.293225	-675.211162	3.798115	3.067974	
1.133000	-669.293225	-675.205284	3.794342	3.065786	
1.134000	-669.293225	-675.199286	3.790493	3.063577	
1.135000	-669.293224	-675.193171	3.786568	3.061348	
1.136000	-669.293224	-675.186938	3.782568	3.059099	
1.137000	-669.293224	-675.180588	3.778493	3.056831	
1.138000	-669.293224	-675.174124	3.774344	3.054543	
1.139000	-669.293224	-675.167544	3.770121	3.052235	
1.140000	-669.293224	-675.160851	3.765826	3.049908	
1.141000	-669.293224	-675.154045	3.761458	3.047562	
1.142000	-669.293224	-675.147127	3.757018	3.045198	
1.143000	-669.293224	-675.140098	3.752507	3.042814	
1.144000	-669.293224	-675.132960	3.747925	3.040413	
1.145000	-669.293224	-675.125712	3.743273	3.037993	
1.146000	-669.293224	-675.118356	3.738552	3.035555	
1.147000	-669.293224	-675.110892	3.733763	3.033100	
1.148000	-669.293224	-675.103323	3.728905	3.030627	
1.149000	-669.293224	-675.095648	3.723979	3.028136	
1.150000	-669.293223	-675.087869	3.718986	3.025628	
1.151000	-669.293223	-675.079987	3.713928	3.023103	
1.152000	-669.293223	-675.072002	3.708803	3.020562	
1.153000	-669.293223	-675.063916	3.703614	3.018003	
1.154000	-669.293223	-675.055730	3.698360	3.015428	
1.155000	-669.293223	-675.047444	3.693042	3.012837	
1.156000	-669.293223	-675.039060	3.687661	3.010229	
1.157000	-669.293223	-675.030578	3.682217	3.007606	
1.158000	-669.293223	-675.022000	3.676712	3.004966	
1.159000	-669.293223	-675.013326	3.671145	3.002311	
1.160000	-669.293223	-675.004558	3.665518	2.999640	
1.161000	-669.293223	-674.995697	3.659831	2.996954	
1.162000	-669.293223	-674.986744	3.654085	2.994252	
1.163000	-669.293223	-674.977699	3.648280	2.991535	
1.164000	-669.293222	-674.968563	3.642417	2.988804	
1.165000	-669.293222	-674.959339	3.636497	2.986057	
1.166000	-669.293222	-674.950026	3.630520	2.983296	
1.167000	-669.293222	-674.940625	3.624487	2.980520	
1.168000	-669.293222	-674.931139	3.618398	2.977729	
1.169000	-669.293222	-674.921567	3.612255	2.974925	
1.170000	-669.293222	-674.911911	3.606058	2.972106	
1.171000	-669.293222	-674.902172	3.599808	2.969273	
1.172000	-669.293222	-674.892351	3.593505	2.966426	
1.173000	-669.293222	-674.882449	3.587149	2.963566	
1.174000	-669.293222	-674.872467	3.580743	2.960692	
1.175000	-669.293222	-674.862405	3.574286	2.957804	
1.176000	-669.293222	-674.852266	3.567778	2.954903	
1.177000	-669.293222	-674.842050	3.561222	2.951989	
1.178000	-669.293222	-674.831758	3.554616	2.949061	
1.179000	-669.293221	-674.821391	3.547963	2.946121	
1.180000	-669.293221	-674.810950	3.541262	2.943167	
1.181000	-669.293221	-674.800436	3.534514	2.940201	
1.182000	-669.293221	-674.789851	3.527721	2.937223	
1.183000	-669.293221	-674.779195	3.520882	2.934232	
1.184000	-669.293221	-674.768469	3.513998	2.931228	
1.185000	-669.293221	-674.757675	3.507070	2.928213	
1.186000	-669.293221	-674.746813	3.500099	2.925185	
1.187000	-669.293221	-674.735884	3.493085	2.922145	
1.188000	-669.293221	-674.724890	3.486029	2.919094	
1.189000	-669.293221	-674.713831	3.478932	2.916031	
1.190000	-669.293221	-674.702709	3.471794	2.912956	
1.191000	-669.293221	-674.691524	3.464615	2.909870	
1.192000	-669.293221	-674.680278	3.457398	2.906773	
1.193000	-669.293220	-674.668972	3.450141	2.903665	
1.194000	-669.293220	-674.657606	3.442847	2.900546	
1.195000	-669.293220	-674.646182	3.435515	2.897417	
1.196000	-669.293220	-674.634700	3.428146	2.894276	
1.197000	-669.293220	-674.623162	3.420741	2.891126	
1.198000	-669.293220	-674.611569	3.413300	2.887965	
1.199000	-669.293220	-674.599921	3.405825	2.884794	
1.200000	-669.293220	-674.588220	3.398316	2.881614	
1.201000	-669.293220	-674.576467	3.390772	2.878424	
1.202000	-669.293220	-674.564663	3.383196	2.875224	
1.203000	-669.293220	-674.552808	3.375588	2.872016	
1.204000	-669.293220	-674.540904	3.367948	2.868798	
1.205000	-669.293220	-674.528952	3.360277	2.865572	
1.206000	-669.293220	-674.516952	3.352576	2.862338	
1.207000	-669.293220	-674.504906	3.344845	2.859095	
1.208000	-669.293219	-674.492815	3.337085	2.855845	
1.209000	-669.293219	-674.480679	3.329296	2.852587	
1.210000	-669.293219	-674.468500	3.321480	2.849322	
1.211000	-669.293219	-674.456278	3.313636	2.846050	
1.212000	-669.293219	-674.444016	3.305766	2.842772	
1.213000	-669.293219	-674.431712	3.297870	2.839488	
1.214000	-669.293219	-674.419369	3.289948	2.836198	
1.215000	-669.293219	-674.406988	3.282002	2.832903	
1.216000	-669.293219	-674.394569	3.274031	2.829604	
1.217000	-669.293219	-674.382113	3.266037	2.826301	
1.218000	-669.293219	-674.369622	3.258020	2.822994	
1.219000	-669.293219	-674.357096	3.249981	2.819684	
1.220000	-669.293219	-674.344536	3.241920	2.816373	
1.221000	-669.293219	-674.331943	3.233838	2.813059	
1.222000	-669.293219	-674.319318	3.225736	2.809746	
1.223000	-669.293218	-674.306662	3.217613	2.806432	
1.224000	-669.293218	-674.293976	3.209471	2.803120	
1.225000	-669.293218	-674.281261	3.201311	2.799810	
1.226000	-669.293218	-674.268517	3.193132	2.796503	
1.227000	-669.293218	-674.255746	3.184936	2.793200	
1.228000	-669.293218	-674.242949	3.176722	2.789902	
1.229000	-669.293218	-674.230125	3.168492	2.786611	
1.230000	-669.293218	-674.217278	3.160247	2.783328	
1.231000	-669.293218	-674.204406	3.151986	2.780053	
1.232000	-669.293218	-674.191511	3.143710	2.776789	
1.233000	-669.293218	-674.178594	3.135420	2.773536	
1.234000	-669.293218	-674.165656	3.127117	2.770296	
1.235000	-669.293218	-674.152698	3.118800	2.767069	
1.236000	-669.293218	-674.139720	3.110471	2.763858	
1.237000	-669.293218	-674.126723	3.102130	2.760662	
1.238000	-669.293218	-674.113709	3.093777	2.757482	
1.239000	-669.293218	-674.100678	3.085414	2.754320	
1.240000	-669.293217	-674.087630	3.077040	2.751176	
1.241000	-669.293217	-674.074567	3.068656	2.748049	
1.242000	-669.293217	-674.061490	3.060263	2.744940	
1.243000	-669.293217	-674.048399	3.051861	2.741849	
1.244000	-669.293217	-674.035295	3.043451	2.738775	
1.245000	-669.293217	-674.022179	3.035033	2.735717	
1.246000	-669.293217	-674.009051	3.026608	2.732675	
1.247000	-669.293217	-673.995914	3.018177	2.729649	
1.248000	-669.293217	-673.982766	3.009739	2.726636	
1.249000	-669.293217	-673.969610	3.001295	2.723636	
1.250000	-669.293217	-673.956445	2.992846	2.720648	
1.251000	-669.293217	-673.943273	2.984392	2.717670	
1.252000	-669.293217	-673.930094	2.975934	2.714702	
1.253000	-669.293217	-673.916910	2.967473	2.711742	
1.254000	-669.293217	-673.903720	2.959008	2.708789	
1.255000	-669.293217	-673.890527	2.950540	2.705842	
1.256000	-669.293217	-673.877329	2.942070	2.702901	
1.257000	-669.293217	-673.864129	2.933598	2.699963	
1.258000	-669.293217	-673.850926	2.925124	2.697029	
1.259000	-669.293217	-673.837722	2.916650	2.694098	
1.260000	-669.293216	-673.824517	2.908175	2.691168	
1.261000	-669.293216	-673.811312	2.899700	2.688239	
1.262000	-669.293216	-673.798108	2.891226	2.685310	
1.263000	-669.293216	-673.784905	2.882753	2.682381	
1.264000	-669.293216	-673.771704	2.874280	2.679452	
1.265000	-669.293216	-673.758506	2.865810	2.676521	
1.266000	-669.293216	-673.745312	2.857342	2.673588	
1.267000	-669.293216	-673.732121	2.848876	2.670653	
1.268000	-669.293216	-673.718936	2.840414	2.667715	
1.269000	-669.293216	-673.705755	2.831955	2.664774	
1.270000	-669.293216	-673.692581	2.823499	2.661831	
1.271000	-669.293216	-673.679413	2.815048	2.658883	
1.272000	-669.293216	-673.666253	2.806602	2.655932	
1.273000	-669.293216	-673.653101	2.798161	2.652977	
1.274000	-669.293216	-673.639957	2.789725	2.650018	
1.275000	-669.293216	-673.626822	2.781296	2.647054	
1.276000	-669.293216	-673.613698	2.772872	2.644085	
1.277000	-669.293216	-673.600583	2.764456	2.641112	
1.278000	-669.293216	-673.587480	2.756046	2.638134	
1.279000	-669.293216	-673.574388	2.747644	2.635151	
1.280000	-669.293216	-673.561309	2.739250	2.632163	
1.281000	-669.293216	-673.548242	2.730864	2.629169	
1.282000	-669.293216	-673.535189	2.722486	2.626170	
1.283000	-669.293215	-673.522150	2.714117	2.623166	
1.284000	-669.293215	-673.509125	2.705758	2.620156	
1.285000	-669.293215	-673.496115	2.697409	2.617141	
1.286000	-669.293215	-673.483121	2.689069	2.614120	
1.287000	-669.293215	-673.470143	2.680740	2.611093	
1.288000	-669.293215	-673.457182	2.672421	2.608060	
1.289000	-669.293215	-673.444237	2.664114	2.605022	
1.290000	-669.293215	-673.431311	2.655818	2.601978	
1.291000	-669.293215	-673.418403	2.647533	2.598928	
1.292000	-669.293215	-673.405514	2.639261	2.595873	
1.293000	-669.293215	-673.392644	2.631001	2.592811	
1.294000	-669.293215	-673.379794	2.622754	2.589743	
1.295000	-669.293215	-673.366964	2.614520	2.586670	
1.296000	-669.293215	-673.354155	2.606299	2.583590	
1.297000	-669.293215	-673.341367	2.598092	2.580505	
1.298000	-669.293215	-673.328601	2.589899	2.577414	
1.299000	-669.293215	-673.315857	2.581720	2.574316	
1.300000	-669.293215	-673.303135	2.573555	2.571213	
1.301000	-669.293215	-673.290437	2.565406	2.568104	
1.302000	-669.293215	-673.277763	2.557271	2.564989	
1.303000	-669.293215	-673.265112	2.549152	2.561868	
1.304000	-669.293215	-673.252486	2.541049	2.558741	
1.305000	-669.293215	-673.239885	2.532961	2.555607	
1.306000	-669.293215	-673.227310	2.524890	2.552468	
1.307000	-669.293215	-673.214760	2.516836	2.549323	
1.308000	-669.293215	-673.202236	2.508798	2.546172	
1.309000	-669.293215	-673.189739	2.500778	2.543016	
1.310000	-669.293215	-673.177269	2.492774	2.539853	
1.311000	-669.293215	-673.164826	2.484789	2.536684	
1.312000	-669.293215	-673.152411	2.476821	2.533510	
1.313000	-669.293215	-673.140025	2.468871	2.530329	
1.314000	-669.293214	-673.127667	2.460940	2.527143	
1.315000	-669.293214	-673.115337	2.453027	2.523950	
1.316000	-669.293214	-673.103038	2.445133	2.520752	
1.317000	-669.293214	-673.090768	2.437258	2.517548	
1.318000	-669.293214	-673.078528	2.429403	2.514338	
1.319000	-669.293214	-673.066318	2.421567	2.511123	
1.320000	-669.293214	-673.054140	2.413751	2.507901	
1.321000	-669.293214	-673.041992	2.405955	2.504674	
1.322000	-669.293214	-673.029876	2.398179	2.501441	
1.323000	-669.293214	-673.017792	2.390423	2.498202	
1.324000	-669.293214	-673.005740	2.382688	2.494957	
1.325000	-669.293214	-672.993720	2.374974	2.491707	
1.326000	-669.293214	-672.981734	2.367281	2.488451	
1.327000	-669.293214	-672.969780	2.359609	2.485189	
1.328000	-669.293214	-672.957860	2.351959	2.481921	
1.329000	-669.293214	-672.945973	2.344330	2.478648	
1.330000	-669.293214	-672.934121	2.336723	2.475368	
1.331000	-669.293214	-672.922303	2.329139	2.472083	
1.332000	-669.293214	-672.910520	2.321576	2.468793	
1.333000	-669.293214	-672.898771	2.314036	2.465496	
1.334000	-669.293214	-672.887058	2.306518	2.462194	
1.335000	-669.293214	-672.875380	2.299024	2.458886	
1.336000	-669.293214	-672.863738	2.291552	2.455573	
1.337000	-669.293214	-672.852132	2.284103	2.452254	
1.338000	-669.293214	-672.840563	2.276678	2.448929	
1.339000	-669.293214	-672.829030	2.269276	2.445598	
1.340000	-669.293214	-672.817533	2.261898	2.442262	
1.341000	-669.293214	-672.806074	2.254543	2.438919	
1.342000	-669.293214	-672.794652	2.247213	2.435572	
1.343000	-669.293214	-672.783268	2.239906	2.432218	
1.344000	-669.293214	-672.771921	2.232624	2.428859	
1.345000	-669.293214	-672.760612	2.225366	2.425494	
1.346000	-669.293214	-672.749342	2.218133	2.422123	
1.347000	-669.293214	-672.738110	2.210924	2.418747	
1.348000	-669.293214	-672.726917	2.203741	2.415365	
1.349000	-669.293214	-672.715763	2.196582	2.411977	
1.350000	-669.293214	-672.704648	2.189448	2.408583	
1.351000	-669.293214	-672.693572	2.182340	2.405184	
1.352000	-669.293214	-672.682535	2.175257	2.401779	
1.353000	-669.293214	-672.671539	2.168199	2.398368	
1.354000	-669.293214	-672.660582	2.161167	2.394952	
1.355000	-669.293214	-672.649666	2.154161	2.391530	
1.356000	-669.293214	-672.638789	2.147181	2.388102	
1.357000	-669.293214	-672.627954	2.140226	2.384668	
1.358000	-669.293214	-672.617158	2.133298	2.381229	
1.359000	-669.293214	-672.606404	2.126396	2.377783	
1.360000	-669.293214	-672.595691	2.119520	2.374332	
1.361000	-669.293214	-672.585019	2.112671	2.370876	
1.362000	-669.293214	-672.574388	2.105848	2.367413	
1.363000	-669.293214	-672.563799	2.099052	2.363945	
1.364000	-669.293214	-672.553251	2.092283	2.360471	
1.365000	-669.293214	-672.542746	2.085540	2.356991	
1.366000	-669.293214	-672.532282	2.078824	2.353506	
1.367000	-669.293214	-672.521860	2.072136	2.350015	
1.368000	-669.293214	-672.511481	2.065474	2.346518	
1.369000	-669.293214	-672.501144	2.058840	2.343015	
1.370000	-669.293214	-672.490849	2.052233	2.339507	
1.371000	-669.293214	-672.480598	2.045654	2.335993	
1.372000	-669.293214	-672.470389	2.039102	2.332473	
1.373000	-669.293214	-672.460223	2.032577	2.328948	
1.374000	-669.293214	-672.450100	2.026080	2.325417	
1.375000	-669.293213	-672.440020	2.019611	2.321880	
1.376000	-669.293213	-672.429983	2.013170	2.318338	
1.377000	-669.293213	-672.419990	2.006756	2.314791	
1.378000	-669.293213	-672.410041	2.000370	2.311237	
1.379000	-669.293213	-672.400135	1.994013	2.307679	
1.380000	-669.293213	-672.390273	1.987683	2.304114	
1.381000	-669.293213	-672.380454	1.981382	2.300545	
1.382000	-669.293213	-672.370680	1.975109	2.296970	
1.383000	-669.293213	-672.360950	1.968864	2.293390	
1.384000	-669.293213	-672.351263	1.962647	2.289804	
1.385000	-669.293213	-672.341622	1.956459	2.286214	
1.386000	-669.293213	-672.332024	1.950300	2.282618	
1.387000	-669.293213	-672.322471	1.944168	2.279017	
1.388000	-669.293213	-672.312962	1.938066	2.275412	
1.389000	-669.293213	-672.303498	1.931992	2.271801	
1.390000	-669.293213	-672.294079	1.925946	2.268186	
1.391000	-669.293213	-672.284704	1.919930	2.264566	
1.392000	-669.293213	-672.275374	1.913942	2.260941	
1.393000	-669.293213	-672.266089	1.907983	2.257312	
1.394000	-669.293213	-672.256849	1.902053	2.253679	
1.395000	-669.293213	-672.247654	1.896151	2.250042	
1.396000	-669.293213	-672.238504	1.890279	2.246400	
1.397000	-669.293213	-672.229400	1.884436	2.242755	
1.398000	-669.293213	-672.220340	1.878621	2.239105	
1.399000	-669.293213	-672.211326	1.872836	2.235453	
1.400000	-669.293213	-672.202357	1.867080	2.231796	
1.401000	-669.293213	-672.193434	1.861353	2.228137	
1.402000	-669.293213	-672.184556	1.855655	2.224475	
1.403000	-669.293213	-672.175724	1.849987	2.220810	
1.404000	-669.293213	-672.166937	1.844347	2.217142	
1.405000	-669.293213	-672.158196	1.838737	2.213472	
1.406000	-669.293213	-672.149501	1.833157	2.209799	
1.407000	-669.293213	-672.140851	1.827605	2.206125	
1.408000	-669.293213	-672.132247	1.822083	2.202449	
1.409000	-669.293213	-672.123689	1.816591	2.198772	
1.410000	-669.293213	-672.115176	1.811128	2.195094	
1.411000	-669.293213	-672.106710	1.805694	2.191415	
1.412000	-669.293213	-672.098290	1.800290	2.187736	
1.413000	-669.293213	-672.089915	1.794915	2.184056	
1.414000	-669.293213	-672.081587	1.789570	2.180377	
1.415000	-669.293213	-672.073304	1.784254	2.176698	
1.416000	-669.293213	-672.065068	1.778968	2.173439	
1.417000	-669.293213	-672.056877	1.773711	2.170460	
1.418000	-669.293213	-672.048733	1.768484	2.167482	
1.419000	-669.293213	-672.040635	1.763287	2.164505	
1.420000	-669.293213	-672.032583	1.758120	2.161529	
1.421000	-669.293213	-672.024578	1.752982	2.158556	
1.422000	-669.293213	-672.016618	1.747873	2.155585	
1.423000	-669.293213	-672.008705	1.742795	2.152616	
1.424000	-669.293213	-672.000839	1.737746	2.149651	
1.425000	-669.293213	-671.993018	1.732727	2.146688	
1.426000	-669.293213	-671.985244	1.727737	2.143729	
1.427000	-669.293213	-671.977516	1.722778	2.140774	
1.428000	-669.293213	-671.969835	1.717848	2.137822	
1.429000	-669.293213	-671.962200	1.712948	2.134874	
1.430000	-669.293213	-671.954611	1.708077	2.131931	
1.431000	-669.293213	-671.947069	1.703237	2.128992	
1.432000	-669.293213	-671.939573	1.698426	2.126057	
1.433000	-669.293213	-671.932124	1.693645	2.123128	
1.434000	-669.293213	-671.924721	1.688894	2.120202	
1.435000	-669.293213	-671.917365	1.684173	2.117282	
1.436000	-669.293213	-671.910055	1.679481	2.114366	
1.437000	-669.293213	-671.902792	1.674820	2.111454	
1.438000	-669.293213	-671.895575	1.670188	2.108547	
1.439000	-669.293213	-671.888405	1.665586	2.105644	
1.440000	-669.293213	-671.881281	1.661014	2.102746	
1.441000	-669.293213	-671.874204	1.656472	2.099851	
1.442000	-669.293213	-671.867174	1.651960	2.096960	
1.443000	-669.293213	-671.860190	1.647478	2.094073	
1.444000	-669.293213	-671.853252	1.643025	2.091189	
1.445000	-669.293213	-671.846361	1.638603	2.088307	
1.446000	-669.293213	-671.839517	1.634210	2.085429	
1.447000	-669.293213	-671.832720	1.629848	2.082552	
1.448000	-669.293213	-671.825969	1.625515	2.079677	
1.449000	-669.293213	-671.819265	1.621212	2.076804	
1.450000	-669.293213	-671.812607	1.616939	2.073932	
1.451000	-669.293213	-671.805996	1.612696	2.071060	
1.452000	-669.293213	-671.799432	1.608484	2.068189	
1.453000	-669.293213	-671.792914	1.604300	2.065318	
1.454000	-669.293213	-671.786443	1.600147	2.062447	
1.455000	-669.293213	-671.780019	1.596024	2.059574	
1.456000	-669.293213	-671.773641	1.591931	2.056701	
1.457000	-669.293213	-671.767310	1.587868	2.053826	
1.458000	-669.293213	-671.761026	1.583835	2.050949	
1.459000	-669.293213	-671.754788	1.579831	2.048070	
1.460000	-669.293213	-671.748597	1.575858	2.045188	
1.461000	-669.293213	-671.742453	1.571915	2.042304	
1.462000	-669.293213	-671.736355	1.568001	2.039416	
1.463000	-669.293213	-671.730305	1.564118	2.036525	
1.464000	-669.293213	-671.724300	1.560265	2.033631	
1.465000	-669.293213	-671.718343	1.556441	2.030733	
1.466000	-669.293213	-671.712433	1.552648	2.027830	
1.467000	-669.293213	-671.706569	1.548884	2.024924	
1.468000	-669.293213	-671.700751	1.545151	2.022013	
1.469000	-669.293213	-671.694981	1.541447	2.019097	
1.470000	-669.293213	-671.689257	1.537774	2.016177	
1.471000	-669.293213	-671.683581	1.534131	2.013252	
1.472000	-669.293213	-671.677950	1.530517	2.010322	
1.473000	-669.293213	-671.672367	1.526934	2.007387	
1.474000	-669.293213	-671.666831	1.523381	2.004446	
1.475000	-669.293213	-671.661341	1.519857	2.001501	
1.476000	-669.293213	-671.655898	1.516364	1.998551	
1.477000	-669.293213	-671.650502	1.512901	1.995595	
1.478000	-669.293213	-671.645152	1.509467	1.992635	
1.479000	-669.293213	-671.639850	1.506064	1.989669	
1.480000	-669.293213	-671.634594	1.502691	1.986698	
1.481000	-669.293213	-671.629385	1.499348	1.983722	
1.482000	-669.293213	-671.624223	1.496035	1.980741	
1.483000	-669.293213	-671.619107	1.492752	1.977755	
1.484000	-669.293213	-671.614039	1.489499	1.974764	
1.485000	-669.293213	-671.609017	1.486276	1.971768	
1.486000	-669.293213	-671.604043	1.483083	1.968768	
1.487000	-669.293213	-671.599115	1.479921	1.966096	
1.488000	-669.293213	-671.594234	1.476788	1.965380	
1.489000	-669.293213	-671.589400	1.473686	1.964661	
