TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
0.986000	-654.650542	-667.757137	8.411774	4.962393	
0.987000	-654.650542	-667.764583	8.416552	4.963874	
0.988000	-654.650542	-667.771976	8.421297	4.965358	
0.989000	-654.650542	-667.779317	8.426009	4.966842	
0.990000	-654.650542	-667.786604	8.430685	4.968323	
0.991000	-654.650542	-667.793837	8.435328	4.969797	
0.992000	-654.650542	-667.801015	8.439935	4.971262	
0.993000	-654.650542	-667.808138	8.444506	4.972715	
0.994000	-654.650542	-667.815205	8.449042	4.974155	
0.995000	-654.650542	-667.822215	8.453541	4.975577	
0.996000	-654.650542	-667.829168	8.458003	4.976981	
0.997000	-654.650542	-667.836062	8.462428	4.978365	
0.998000	-654.650542	-667.842898	8.466815	4.979726	
0.999000	-654.650542	-667.849674	8.471164	4.981062	
1.000000	-654.650542	-667.856390	8.475474	4.982373	
1.001000	-654.650542	-667.863044	8.479745	4.983656	
1.002000	-654.650542	-667.869637	8.483976	4.984910	
1.003000	-654.650542	-667.876168	8.488167	4.986134	
1.004000	-654.650542	-667.882635	8.492318	4.987326	
1.005000	-654.650542	-667.889038	8.496427	4.988487	
1.006000	-654.650542	-667.895376	8.500495	4.989614	
1.007000	-654.650542	-667.901649	8.504521	4.990706	
1.008000	-654.650542	-667.907855	8.508504	4.991763	
1.009000	-654.650542	-667.913995	8.512444	4.992784	
1.010000	-654.650542	-667.920066	8.516341	4.993768	
1.011000	-654.650542	-667.926069	8.520194	4.994715	
1.012000	-654.650542	-667.932003	8.524002	4.995624	
1.013000	-654.650542	-667.937866	8.527765	4.996495	
1.014000	-654.650542	-667.943659	8.531483	4.997327	
1.015000	-654.650542	-667.949380	8.535155	4.998119	
1.016000	-654.650542	-667.955029	8.538780	4.998873	
1.017000	-654.650542	-667.960604	8.542358	4.999587	
1.018000	-654.650542	-667.966106	8.545889	5.000263	
1.019000	-654.650542	-667.971532	8.549372	5.000900	
1.020000	-654.650542	-667.976884	8.552806	5.001498	
1.021000	-654.650542	-667.982159	8.556192	5.002060	
1.022000	-654.650542	-667.987357	8.559528	5.002586	
1.023000	-654.650542	-667.992477	8.562814	5.003076	
1.024000	-654.650542	-667.997519	8.566050	5.003534	
1.025000	-654.650542	-668.002481	8.569235	5.003961	
1.026000	-654.650542	-668.007363	8.572368	5.004359	
1.027000	-654.650542	-668.012165	8.575450	5.004732	
1.028000	-654.650542	-668.016885	8.578479	5.005081	
1.029000	-654.650542	-668.021522	8.581455	5.005411	
1.030000	-654.650542	-668.026076	8.584378	5.005725	
1.031000	-654.650542	-668.030546	8.587247	5.006025	
1.032000	-654.650542	-668.034932	8.590062	5.006315	
1.033000	-654.650542	-668.039232	8.592821	5.006597	
1.034000	-654.650542	-668.043445	8.595526	5.006872	
1.035000	-654.650542	-668.047572	8.598174	5.007142	
1.036000	-654.650542	-668.051611	8.600766	5.007407	
1.037000	-654.650542	-668.055561	8.603301	5.007665	
1.038000	-654.650542	-668.059421	8.605779	5.007917	
1.039000	-654.650542	-668.063191	8.608198	5.008159	
1.040000	-654.650542	-668.066870	8.610560	5.008392	
1.041000	-654.650542	-668.070457	8.612862	5.008612	
1.042000	-654.650542	-668.073952	8.615104	5.008818	
1.043000	-654.650542	-668.077352	8.617287	5.009009	
1.044000	-654.650542	-668.080659	8.619409	5.009184	
1.045000	-654.650542	-668.083870	8.621470	5.009343	
1.046000	-654.650542	-668.086984	8.623469	5.009484	
1.047000	-654.650542	-668.090002	8.625405	5.009608	
1.048000	-654.650542	-668.092922	8.627279	5.009715	
1.049000	-654.650542	-668.095743	8.629090	5.009806	
1.050000	-654.650542	-668.098465	8.630837	5.009881	
1.051000	-654.650542	-668.101085	8.632519	5.009942	
1.052000	-654.650542	-668.103605	8.634135	5.009990	
1.053000	-654.650542	-668.106021	8.635686	5.010026	
1.054000	-654.650542	-668.108335	8.637171	5.010052	
1.055000	-654.650542	-668.110544	8.638589	5.010069	
1.056000	-654.650542	-668.112647	8.639939	5.010079	
1.057000	-654.650542	-668.114645	8.641221	5.010084	
1.058000	-654.650542	-668.116535	8.642434	5.010085	
1.059000	-654.650542	-668.118317	8.643578	5.010084	
1.060000	-654.650543	-668.119989	8.644651	5.010082	
1.061000	-654.650543	-668.121552	8.645654	5.010081	
1.062000	-654.650543	-668.123002	8.646585	5.010082	
1.063000	-654.650543	-668.124341	8.647444	5.010087	
1.064000	-654.650543	-668.125566	8.648230	5.010095	
1.065000	-654.650543	-668.126676	8.648942	5.010109	
1.066000	-654.650543	-668.127670	8.649581	5.010127	
1.067000	-654.650543	-668.128548	8.650144	5.010150	
1.068000	-654.650543	-668.129308	8.650631	5.010179	
1.069000	-654.650543	-668.129949	8.651043	5.010212	
1.070000	-654.650543	-668.130469	8.651377	5.010250	
1.071000	-654.650543	-668.130868	8.651633	5.010291	
1.072000	-654.650543	-668.131145	8.651810	5.010333	
1.073000	-654.650543	-668.131297	8.651908	5.010376	
1.074000	-654.650543	-668.131325	8.651926	5.010418	
1.075000	-654.650543	-668.131226	8.651863	5.010458	
1.076000	-654.650543	-668.131001	8.651718	5.010493	
1.077000	-654.650543	-668.130646	8.651490	5.010521	
1.078000	-654.650543	-668.130162	8.651179	5.010540	
1.079000	-654.650543	-668.129546	8.650784	5.010549	
1.080000	-654.650543	-668.128798	8.650304	5.010545	
1.081000	-654.650543	-668.127916	8.649738	5.010526	
1.082000	-654.650543	-668.126900	8.649086	5.010489	
1.083000	-654.650543	-668.125747	8.648346	5.010434	
1.084000	-654.650543	-668.124456	8.647517	5.010357	
1.085000	-654.650543	-668.123027	8.646600	5.010257	
1.086000	-654.650543	-668.121457	8.645592	5.010132	
1.087000	-654.650543	-668.119746	8.644494	5.009980	
1.088000	-654.650543	-668.117892	8.643304	5.009800	
1.089000	-654.650544	-668.115894	8.642022	5.009590	
1.090000	-654.650544	-668.113751	8.640646	5.009348	
1.091000	-654.650544	-668.111461	8.639177	5.009075	
1.092000	-654.650544	-668.109022	8.637612	5.008767	
1.093000	-654.650544	-668.106435	8.635951	5.008425	
1.094000	-654.650544	-668.103696	8.634193	5.008047	
1.095000	-654.650544	-668.100806	8.632338	5.007632	
1.096000	-654.650544	-668.097762	8.630385	5.007180	
1.097000	-654.650544	-668.094564	8.628332	5.006690	
1.098000	-654.650544	-668.091210	8.626180	5.006161	
1.099000	-654.650544	-668.087699	8.623926	5.005593	
1.100000	-654.650544	-668.084029	8.621571	5.004987	
1.101000	-654.650544	-668.080200	8.619113	5.004340	
1.102000	-654.650544	-668.076209	8.616552	5.003654	
1.103000	-654.650544	-668.072057	8.613887	5.002928	
1.104000	-654.650544	-668.067741	8.611117	5.002163	
1.105000	-654.650544	-668.063260	8.608241	5.001358	
1.106000	-654.650544	-668.058614	8.605259	5.000513	
1.107000	-654.650544	-668.053801	8.602170	4.999629	
1.108000	-654.650544	-668.048819	8.598973	4.998706	
1.109000	-654.650544	-668.043669	8.595668	4.997744	
1.110000	-654.650544	-668.038348	8.592253	4.996744	
1.111000	-654.650544	-668.032856	8.588728	4.995706	
1.112000	-654.650544	-668.027192	8.585092	4.994630	
1.113000	-654.650544	-668.021354	8.581346	4.993516	
1.114000	-654.650544	-668.015342	8.577487	4.992365	
1.115000	-654.650545	-668.009154	8.573516	4.991176	
1.116000	-654.650545	-668.002790	8.569432	4.989951	
1.117000	-654.650545	-667.996249	8.565234	4.988689	
1.118000	-654.650545	-667.989530	8.560921	4.987390	
1.119000	-654.650545	-667.982632	8.556494	4.986054	
1.120000	-654.650545	-667.975555	8.551952	4.984682	
1.121000	-654.650545	-667.968297	8.547294	4.983273	
1.122000	-654.650545	-667.960859	8.542520	4.981828	
1.123000	-654.650545	-667.953238	8.537629	4.980345	
1.124000	-654.650545	-667.945436	8.532622	4.978825	
1.125000	-654.650545	-667.937450	8.527496	4.977269	
1.126000	-654.650545	-667.929281	8.522254	4.975675	
1.127000	-654.650545	-667.920928	8.516893	4.974044	
1.128000	-654.650545	-667.912391	8.511414	4.972376	
1.129000	-654.650545	-667.903670	8.505816	4.970671	
1.130000	-654.650545	-667.894763	8.500100	4.968929	
1.131000	-654.650545	-667.885671	8.494265	4.967151	
1.132000	-654.650545	-667.876393	8.488310	4.965337	
1.133000	-654.650545	-667.866930	8.482237	4.963488	
1.134000	-654.650545	-667.857281	8.476044	4.961604	
1.135000	-654.650545	-667.847446	8.469732	4.959687	
1.136000	-654.650544	-667.837425	8.463301	4.957737	
1.137000	-654.650544	-667.827219	8.456750	4.955757	
1.138000	-654.650544	-667.816826	8.450081	4.953747	
1.139000	-654.650544	-667.806249	8.443292	4.951710	
1.140000	-654.650544	-667.795485	8.436384	4.949646	
1.141000	-654.650544	-667.784537	8.429358	4.947557	
1.142000	-654.650544	-667.773404	8.422213	4.945446	
1.143000	-654.650544	-667.762087	8.414949	4.943311	
1.144000	-654.650544	-667.750586	8.407568	4.941154	
1.145000	-654.650544	-667.738902	8.400069	4.938974	
1.146000	-654.650544	-667.727035	8.392453	4.936771	
1.147000	-654.650544	-667.714986	8.384720	4.934542	
1.148000	-654.650544	-667.702756	8.376871	4.932286	
1.149000	-654.650544	-667.690345	8.368906	4.930002	
1.150000	-654.650544	-667.677754	8.360825	4.927687	
1.151000	-654.650544	-667.664985	8.352630	4.925339	
1.152000	-654.650543	-667.652038	8.344321	4.922956	
1.153000	-654.650543	-667.638914	8.335898	4.920536	
1.154000	-654.650543	-667.625615	8.327362	4.918079	
1.155000	-654.650543	-667.612141	8.318715	4.915582	
1.156000	-654.650543	-667.598494	8.309957	4.913045	
1.157000	-654.650543	-667.584675	8.301088	4.910465	
1.158000	-654.650543	-667.570686	8.292109	4.907844	
1.159000	-654.650543	-667.556527	8.283023	4.905179	
1.160000	-654.650543	-667.542201	8.273828	4.902471	
1.161000	-654.650542	-667.527709	8.264527	4.899718	
1.162000	-654.650542	-667.513052	8.255121	4.896921	
1.163000	-654.650542	-667.498233	8.245610	4.894079	
1.164000	-654.650542	-667.483252	8.235995	4.891193	
1.165000	-654.650542	-667.468113	8.226279	4.888261	
1.166000	-654.650542	-667.452816	8.216462	4.885284	
1.167000	-654.650542	-667.437364	8.206544	4.882263	
1.168000	-654.650541	-667.421758	8.196529	4.879196	
1.169000	-654.650541	-667.406001	8.186416	4.876085	
1.170000	-654.650541	-667.390095	8.176208	4.872929	
1.171000	-654.650541	-667.374041	8.165905	4.869729	
1.172000	-654.650541	-667.357843	8.155509	4.866485	
1.173000	-654.650541	-667.341502	8.145022	4.863198	
1.174000	-654.650540	-667.325021	8.134444	4.859867	
1.175000	-654.650540	-667.308403	8.123778	4.856494	
1.176000	-654.650540	-667.291648	8.113026	4.853078	
1.177000	-654.650540	-667.274761	8.102188	4.849620	
1.178000	-654.650540	-667.257744	8.091266	4.846121	
1.179000	-654.650540	-667.240598	8.080262	4.842581	
1.180000	-654.650539	-667.223328	8.069178	4.839000	
1.181000	-654.650539	-667.205935	8.058016	4.835380	
1.182000	-654.650539	-667.188422	8.046776	4.831720	
1.183000	-654.650539	-667.170792	8.035462	4.828022	
1.184000	-654.650539	-667.153049	8.024074	4.824286	
1.185000	-654.650538	-667.135194	8.012615	4.820513	
1.186000	-654.650538	-667.117230	8.001086	4.816703	
1.187000	-654.650538	-667.099161	7.989489	4.812858	
1.188000	-654.650538	-667.080990	7.977827	4.808977	
1.189000	-654.650538	-667.062719	7.966101	4.805062	
1.190000	-654.650537	-667.044351	7.954313	4.801114	
1.191000	-654.650537	-667.025891	7.942465	4.797134	
1.192000	-654.650537	-667.007340	7.930559	4.793122	
1.193000	-654.650537	-666.988701	7.918598	4.789081	
1.194000	-654.650536	-666.969979	7.906582	4.785012	
1.195000	-654.650536	-666.951176	7.894514	4.780973	
1.196000	-654.650536	-666.932296	7.882397	4.777315	
1.197000	-654.650536	-666.913341	7.870232	4.773689	
1.198000	-654.650536	-666.894315	7.858021	4.770041	
1.199000	-654.650535	-666.875221	7.845767	4.766370	
1.200000	-654.650535	-666.856063	7.833471	4.762678	
1.201000	-654.650535	-666.836843	7.821136	4.758964	
1.202000	-654.650535	-666.817565	7.808764	4.755232	
1.203000	-654.650534	-666.798233	7.796357	4.751480	
1.204000	-654.650534	-666.778849	7.783917	4.747712	
1.205000	-654.650534	-666.759418	7.771446	4.743928	
1.206000	-654.650534	-666.739941	7.758946	4.740129	
1.207000	-654.650533	-666.720424	7.746420	4.736318	
1.208000	-654.650533	-666.700868	7.733869	4.732496	
1.209000	-654.650533	-666.681278	7.721296	4.728664	
1.210000	-654.650533	-666.661656	7.708703	4.724824	
1.211000	-654.650533	-666.642007	7.696093	4.720978	
1.212000	-654.650532	-666.622333	7.683466	4.717127	
1.213000	-654.650532	-666.602637	7.670826	4.713274	
1.214000	-654.650532	-666.582924	7.658174	4.709419	
1.215000	-654.650532	-666.563196	7.645513	4.705566	
1.216000	-654.650531	-666.543456	7.632844	4.701715	
1.217000	-654.650531	-666.523709	7.620170	4.697869	
1.218000	-654.650531	-666.503956	7.607493	4.694029	
1.219000	-654.650531	-666.484202	7.594815	4.690197	
1.220000	-654.650531	-666.464450	7.582138	4.686375	
1.221000	-654.650530	-666.444702	7.569464	4.682564	
1.222000	-654.650530	-666.424962	7.556795	4.678767	
1.223000	-654.650530	-666.405233	7.544134	4.674985	
1.224000	-654.650530	-666.385518	7.531481	4.671220	
1.225000	-654.650529	-666.365821	7.518839	4.667473	
1.226000	-654.650529	-666.346144	7.506211	4.663745	
1.227000	-654.650529	-666.326490	7.493597	4.660038	
1.228000	-654.650529	-666.306863	7.481000	4.656354	
1.229000	-654.650529	-666.287264	7.468422	4.652694	
1.230000	-654.650528	-666.267698	7.455865	4.649059	
1.231000	-654.650528	-666.248167	7.443330	4.645452	
1.232000	-654.650528	-666.228674	7.430820	4.641873	
1.233000	-654.650528	-666.209222	7.418335	4.638326	
1.234000	-654.650528	-666.189812	7.405879	4.634812	
1.235000	-654.650528	-666.170449	7.393452	4.631336	
1.236000	-654.650527	-666.151135	7.381056	4.627901	
1.237000	-654.650527	-666.131872	7.368693	4.624512	
1.238000	-654.650527	-666.112663	7.356365	4.621176	
1.239000	-654.650527	-666.093511	7.344073	4.617902	
1.240000	-654.650527	-666.074417	7.331819	4.614702	
1.241000	-654.650527	-666.055384	7.319604	4.611588	
1.242000	-654.650526	-666.036416	7.307430	4.608576	
1.243000	-654.650526	-666.017513	7.295298	4.605680	
1.244000	-654.650526	-665.998678	7.283210	4.602911	
1.245000	-654.650526	-665.979914	7.271167	4.600272	
1.246000	-654.650526	-665.961222	7.259171	4.597759	
1.247000	-654.650526	-665.942604	7.247223	4.595360	
1.248000	-654.650525	-665.924064	7.235323	4.593060	
1.249000	-654.650525	-665.905601	7.223474	4.590845	
1.250000	-654.650525	-665.887220	7.211677	4.588703	
1.251000	-654.650525	-665.868920	7.199933	4.586624	
1.252000	-654.650525	-665.850705	7.188242	4.584599	
1.253000	-654.650525	-665.832575	7.176607	4.582623	
1.254000	-654.650525	-665.814533	7.165027	4.580692	
1.255000	-654.650525	-665.796579	7.153505	4.578801	
1.256000	-654.650525	-665.778716	7.142040	4.576948	
1.257000	-654.650524	-665.760945	7.130635	4.575131	
1.258000	-654.650524	-665.743268	7.119290	4.573348	
1.259000	-654.650524	-665.725685	7.108005	4.571598	
1.260000	-654.650524	-665.708198	7.096782	4.569879	
1.261000	-654.650524	-665.690809	7.085622	4.568190	
1.262000	-654.650524	-665.673517	7.074524	4.566530	
1.263000	-654.650524	-665.656326	7.063491	4.564897	
1.264000	-654.650524	-665.639234	7.052522	4.563291	
1.265000	-654.650524	-665.622244	7.041618	4.561710	
1.266000	-654.650524	-665.605357	7.030779	4.560153	
1.267000	-654.650524	-665.588572	7.020007	4.558618	
1.268000	-654.650524	-665.571892	7.009302	4.557105	
1.269000	-654.650524	-665.555316	6.998663	4.555612	
1.270000	-654.650524	-665.538845	6.988093	4.554137	
1.271000	-654.650524	-665.522481	6.977590	4.552678	
1.272000	-654.650523	-665.506222	6.967155	4.551236	
1.273000	-654.650523	-665.490071	6.956790	4.549808	
1.274000	-654.650523	-665.474027	6.946493	4.548392	
1.275000	-654.650523	-665.458091	6.936265	4.546988	
1.276000	-654.650523	-665.442263	6.926106	4.545594	
1.277000	-654.650523	-665.426543	6.916017	4.544209	
1.278000	-654.650523	-665.410931	6.905998	4.542832	
1.279000	-654.650523	-665.395428	6.896048	4.541462	
1.280000	-654.650523	-665.380034	6.886168	4.540098	
1.281000	-654.650523	-665.364749	6.876358	4.538739	
1.282000	-654.650523	-665.349572	6.866618	4.537384	
1.283000	-654.650523	-665.334504	6.856947	4.536032	
1.284000	-654.650523	-665.319544	6.847346	4.534682	
1.285000	-654.650523	-665.304693	6.837815	4.533335	
1.286000	-654.650523	-665.289950	6.828353	4.531988	
1.287000	-654.650523	-665.275315	6.818960	4.530642	
1.288000	-654.650523	-665.260788	6.809636	4.529295	
1.289000	-654.650523	-665.246368	6.800382	4.527948	
1.290000	-654.650523	-665.232055	6.791196	4.526599	
1.291000	-654.650523	-665.217849	6.782078	4.525247	
1.292000	-654.650523	-665.203748	6.773029	4.523892	
1.293000	-654.650523	-665.189754	6.764047	4.522533	
1.294000	-654.650523	-665.175864	6.755133	4.521170	
1.295000	-654.650524	-665.162080	6.746285	4.519800	
1.296000	-654.650524	-665.148399	6.737505	4.518424	
1.297000	-654.650524	-665.134821	6.728791	4.517040	
1.298000	-654.650524	-665.121347	6.720143	4.515647	
1.299000	-654.650524	-665.107974	6.711561	4.514244	
1.300000	-654.650524	-665.094703	6.703043	4.512830	
1.301000	-654.650524	-665.081532	6.694590	4.511405	
1.302000	-654.650524	-665.068462	6.686202	4.509966	
1.303000	-654.650524	-665.055491	6.677877	4.508514	
1.304000	-654.650524	-665.042618	6.669615	4.507048	
1.305000	-654.650524	-665.029843	6.661416	4.505566	
1.306000	-654.650524	-665.017164	6.653279	4.504068	
1.307000	-654.650524	-665.004582	6.645204	4.502553	
1.308000	-654.650524	-664.992095	6.637190	4.501021	
1.309000	-654.650524	-664.979702	6.629236	4.499472	
1.310000	-654.650524	-664.967403	6.621342	4.497905	
1.311000	-654.650524	-664.955196	6.613508	4.496321	
1.312000	-654.650524	-664.943082	6.605733	4.494719	
1.313000	-654.650524	-664.931058	6.598016	4.493100	
1.314000	-654.650524	-664.919124	6.590357	4.491464	
1.315000	-654.650524	-664.907279	6.582755	4.489812	
1.316000	-654.650524	-664.895522	6.575209	4.488146	
1.317000	-654.650525	-664.883853	6.567720	4.486465	
1.318000	-654.650525	-664.872270	6.560286	4.484772	
1.319000	-654.650525	-664.860773	6.552907	4.483068	
1.320000	-654.650525	-664.849361	6.545583	4.481355	
1.321000	-654.650525	-664.838032	6.538312	4.479635	
1.322000	-654.650525	-664.826787	6.531095	4.477912	
1.323000	-654.650525	-664.815624	6.523930	4.476188	
1.324000	-654.650525	-664.804542	6.516818	4.474466	
1.325000	-654.650525	-664.793540	6.509757	4.472750	
1.326000	-654.650525	-664.782618	6.502747	4.471045	
1.327000	-654.650525	-664.771775	6.495788	4.469354	
1.328000	-654.650525	-664.761010	6.488879	4.467680	
1.329000	-654.650525	-664.750322	6.482020	4.466028	
1.330000	-654.650525	-664.739711	6.475209	4.464400	
1.331000	-654.650525	-664.729175	6.468448	4.462799	
1.332000	-654.650525	-664.718714	6.461734	4.461224	
1.333000	-654.650525	-664.708328	6.455068	4.459678	
1.334000	-654.650525	-664.698015	6.448449	4.458157	
1.335000	-654.650525	-664.687775	6.441877	4.456662	
1.336000	-654.650525	-664.677608	6.435352	4.455189	
1.337000	-654.650525	-664.667511	6.428872	4.453737	
1.338000	-654.650525	-664.657486	6.422438	4.452301	
1.339000	-654.650525	-664.647531	6.416049	4.450881	
1.340000	-654.650525	-664.637646	6.409704	4.449473	
1.341000	-654.650525	-664.627830	6.403404	4.448075	
1.342000	-654.650525	-664.618083	6.397149	4.446684	
1.343000	-654.650526	-664.608403	6.390937	4.445299	
1.344000	-654.650526	-664.598792	6.384768	4.443918	
1.345000	-654.650526	-664.589247	6.378642	4.442539	
1.346000	-654.650526	-664.579770	6.372559	4.441160	
1.347000	-654.650526	-664.570358	6.366519	4.439780	
1.348000	-654.650526	-664.561013	6.360521	4.438398	
1.349000	-654.650526	-664.551732	6.354565	4.437011	
1.350000	-654.650526	-664.542517	6.348651	4.435618	
1.351000	-654.650526	-664.533367	6.342778	4.434219	
1.352000	-654.650526	-664.524281	6.336947	4.432811	
1.353000	-654.650526	-664.515259	6.331157	4.431393	
1.354000	-654.650526	-664.506301	6.325408	4.429965	
1.355000	-654.650526	-664.497407	6.319699	4.428524	
1.356000	-654.650526	-664.488576	6.314032	4.427071	
1.357000	-654.650526	-664.479809	6.308405	4.425603	
1.358000	-654.650526	-664.471104	6.302818	4.424120	
1.359000	-654.650526	-664.462462	6.297272	4.422621	
1.360000	-654.650526	-664.453883	6.291765	4.421105	
1.361000	-654.650526	-664.445366	6.286299	4.419571	
1.362000	-654.650526	-664.436911	6.280873	4.418018	
1.363000	-654.650526	-664.428519	6.275487	4.416446	
1.364000	-654.650526	-664.420190	6.270141	4.414855	
1.365000	-654.650526	-664.411922	6.264835	4.413244	
1.366000	-654.650526	-664.403716	6.259569	4.411612	
1.367000	-654.650526	-664.395573	6.254342	4.409959	
1.368000	-654.650526	-664.387491	6.249156	4.408285	
1.369000	-654.650526	-664.379472	6.244009	4.406590	
1.370000	-654.650526	-664.371515	6.238902	4.404874	
1.371000	-654.650526	-664.363619	6.233835	4.403137	
1.372000	-654.650526	-664.355786	6.228807	4.401378	
1.373000	-654.650526	-664.348015	6.223820	4.399599	
1.374000	-654.650526	-664.340306	6.218872	4.397799	
1.375000	-654.650526	-664.332660	6.213965	4.395979	
1.376000	-654.650526	-664.325075	6.209097	4.394138	
1.377000	-654.650526	-664.317554	6.204270	4.392279	
1.378000	-654.650526	-664.310094	6.199482	4.390400	
1.379000	-654.650525	-664.302697	6.194735	4.388503	
1.380000	-654.650525	-664.295363	6.190028	4.386589	
1.381000	-654.650525	-664.288092	6.185362	4.384658	
1.382000	-654.650525	-664.280884	6.180735	4.382711	
1.383000	-654.650525	-664.273738	6.176149	4.380750	
1.384000	-654.650525	-664.266656	6.171604	4.378775	
1.385000	-654.650525	-664.259636	6.167099	4.376788	
1.386000	-654.650525	-664.252680	6.162635	4.374789	
1.387000	-654.650525	-664.245788	6.158211	4.372782	
1.388000	-654.650525	-664.238959	6.153828	4.370766	
1.389000	-654.650525	-664.232193	6.149486	4.368745	
1.390000	-654.650525	-664.225491	6.145185	4.366720	
1.391000	-654.650525	-664.218853	6.140925	4.364693	
1.392000	-654.650525	-664.212279	6.136705	4.362667	
1.393000	-654.650525	-664.205769	6.132527	4.360644	
1.394000	-654.650525	-664.199323	6.128390	4.358627	
1.395000	-654.650525	-664.192940	6.124294	4.356619	
1.396000	-654.650525	-664.186622	6.120239	4.354621	
1.397000	-654.650525	-664.180368	6.116225	4.352638	
1.398000	-654.650525	-664.174179	6.112253	4.350671	
1.399000	-654.650525	-664.168053	6.108321	4.348722	
1.400000	-654.650525	-664.161992	6.104431	4.346792	
1.401000	-654.650525	-664.155995	6.100582	4.344883	
1.402000	-654.650525	-664.150062	6.096775	4.342994	
1.403000	-654.650525	-664.144194	6.093008	4.341125	
1.404000	-654.650525	-664.138390	6.089283	4.339276	
1.405000	-654.650525	-664.132649	6.085599	4.337447	
1.406000	-654.650525	-664.126973	6.081956	4.335635	
1.407000	-654.650525	-664.121361	6.078355	4.333841	
1.408000	-654.650525	-664.115813	6.074794	4.332063	
1.409000	-654.650525	-664.110329	6.071274	4.330301	
1.410000	-654.650525	-664.104908	6.067795	4.328555	
1.411000	-654.650525	-664.099551	6.064357	4.326823	
1.412000	-654.650525	-664.094258	6.060959	4.325106	
1.413000	-654.650525	-664.089027	6.057603	4.323403	
1.414000	-654.650525	-664.083860	6.054286	4.321714	
1.415000	-654.650525	-664.078755	6.051010	4.320039	
1.416000	-654.650525	-664.073714	6.047774	4.318377	
1.417000	-654.650525	-664.068734	6.044579	4.316730	
1.418000	-654.650525	-664.063817	6.041423	4.315095	
1.419000	-654.650525	-664.058962	6.038307	4.313475	
1.420000	-654.650525	-664.054168	6.035230	4.311868	
1.421000	-654.650525	-664.049436	6.032193	4.310274	
1.422000	-654.650525	-664.044764	6.029195	4.308693	
1.423000	-654.650525	-664.040154	6.026236	4.307125	
1.424000	-654.650525	-664.035603	6.023315	4.305571	
1.425000	-654.650525	-664.031113	6.020433	4.304029	
1.426000	-654.650525	-664.026682	6.017590	4.302499	
1.427000	-654.650525	-664.022311	6.014784	4.300983	
1.428000	-654.650525	-664.017998	6.012016	4.299478	
1.429000	-654.650525	-664.013743	6.009285	4.297986	
1.430000	-654.650525	-664.009547	6.006592	4.296505	
1.431000	-654.650525	-664.005408	6.003936	4.295036	
1.432000	-654.650525	-664.001326	6.001316	4.293578	
1.433000	-654.650525	-663.997300	5.998732	4.292132	
1.434000	-654.650525	-663.993331	5.996185	4.290697	
1.435000	-654.650525	-663.989417	5.993673	4.289272	
1.436000	-654.650526	-663.985558	5.991196	4.287858	
1.437000	-654.650526	-663.981753	5.988754	4.286453	
1.438000	-654.650526	-663.978003	5.986347	4.285059	
1.439000	-654.650526	-663.974305	5.983974	4.283674	
1.440000	-654.650526	-663.970661	5.981635	4.282299	
1.441000	-654.650526	-663.967069	5.979330	4.280932	
1.442000	-654.650526	-663.963529	5.977058	4.279574	
1.443000	-654.650526	-663.960040	5.974819	4.278224	
1.444000	-654.650526	-663.956602	5.972612	4.276881	
1.445000	-654.650526	-663.953213	5.970437	4.275546	
1.446000	-654.650526	-663.949874	5.968294	4.274218	
1.447000	-654.650526	-663.946584	5.966182	4.272896	
1.448000	-654.650526	-663.943342	5.964101	4.271579	
1.449000	-654.650526	-663.940147	5.962051	4.270268	
1.450000	-654.650526	-663.936999	5.960031	4.268962	
1.451000	-654.650526	-663.933898	5.958041	4.267660	
1.452000	-654.650526	-663.930843	5.956080	4.266361	
1.453000	-654.650526	-663.927833	5.954148	4.265065	
1.454000	-654.650526	-663.924867	5.952245	4.263771	
1.455000	-654.650526	-663.921946	5.950370	4.262480	
1.456000	-654.650526	-663.919068	5.948522	4.261189	
1.457000	-654.650526	-663.916232	5.946703	4.259899	
1.458000	-654.650526	-663.913439	5.944910	4.258608	
1.459000	-654.650526	-663.910688	5.943144	4.257317	
1.460000	-654.650526	-663.907978	5.941405	4.256025	
1.461000	-654.650526	-663.905308	5.939691	4.254731	
1.462000	-654.650526	-663.902678	5.938004	4.253434	
1.463000	-654.650526	-663.900088	5.936341	4.252135	
1.464000	-654.650526	-663.897537	5.934704	4.250833	
1.465000	-654.650526	-663.895024	5.933091	4.249527	
1.466000	-654.650526	-663.892549	5.931503	4.248217	
1.467000	-654.650526	-663.890111	5.929938	4.246903	
1.468000	-654.650527	-663.887711	5.928397	4.245585	
1.469000	-654.650527	-663.885346	5.926880	4.244262	
1.470000	-654.650527	-663.883018	5.925386	4.242934	
1.471000	-654.650527	-663.880726	5.923914	4.241602	
1.472000	-654.650527	-663.878469	5.922466	4.240265	
1.473000	-654.650527	-663.876246	5.921039	4.238922	
1.474000	-654.650527	-663.874058	5.919635	4.237575	
1.475000	-654.650527	-663.871904	5.918253	4.236224	
1.476000	-654.650527	-663.869784	5.916892	4.234868	
1.477000	-654.650527	-663.867697	5.915553	4.233508	
1.478000	-654.650527	-663.865643	5.914234	4.232145	
1.479000	-654.650527	-663.863623	5.912938	4.230779	
1.480000	-654.650527	-663.861634	5.911662	4.229409	
1.481000	-654.650527	-663.859679	5.910406	4.228038	
1.482000	-654.650527	-663.857755	5.909172	4.226666	
